SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20070702|000788109|ABWG|25745|A.B. WATLEY GROUP INC|0.06
20070702|00080V203|ABNPRF|23397|ABN AMRO HLDG N.V. CAP FDG TR|24.8
20070702|00082Q103|ABVG|10968|ABV GOLD INC COM STK|0.04
20070702|000833103|ACA|72877|ACA CAPITAL HOLDINGS INC COM|11.9
20070702|00104G109|AESP|20000|AESP INC|0.04
20070702|00167K500|ADL|10375|AMDL INC|3.35
20070702|00178P100|AHCKF|14333|AMS HOMECARE INC|.
20070702|00185E106|APAC|157056|APAC CUSTOMER SERVICES INC|2.43
20070702|001963107|ASVI|505485|A S V INC|17.28
20070702|00202J203|APPA|101178|AP PHARMA INC COM STK  (DE)|2.19
20070702|00208J108|ATPG|117314|ATP OIL & GAS CORPORATION|48.64
20070702|00209C102|AHN|310000|ATC HEALTHCARE INC CL A|0.37
20070702|00209G202|ATSX|22357|ATSI COMMUNICATIONS INC NEW|0.22
20070702|002255107|AUO|24366|AU OPTRONICS CP ADS (10 COM)|17.2
20070702|002432102|AVVW|9111548|AVVAA WORLD HEALTH CARE PRODS|.
20070702|002457109|AXMP|151326|AXM PHARMA INC|0.19
20070702|00253U107|ASTM|35280|AASTROM BIOSCIENCES INC|1.34
20070702|00288E300|ABMBF|19250|ABCOURT MINES INC CL-B (F)|0.39
20070702|00350L109|ABBCD|117088|ABINGTON BANCORP INC (PA)|9.55
20070702|00372P203|ABNPRE|69006|ABN AMRO CAP FDG TR V|23.16
20070702|00372Q201|ABNPRG|17069|ABN AMRO CAP FDG TR VII GTD TR|23.32
20070702|003830106|ABP|88139|ABRAXAS PETROLEUM CORP.|4.49
20070702|003881208|CBMX|10610|ACACIA RESEARCH CORP AR COMBIM|0.61
20070702|00388T108|ABSY|21719|ABSOLUTESKY INC COM STK|0.17
20070702|003924107|ABY|386598|ABITIBI-CONSOLIDATED INC|2.94
20070702|004225108|ACAD|100378|ACADIA PHARMACEUTICALS INC|13.67
20070702|00430L103|ABPI|16635|ACCENTIA BIOPHARMACUETICALS IN|2.58
20070702|00431N108|ACCR|2603633|ACCESS POWER INC|.
20070702|004329108|AIXD|69672|ACCESS INTEGRATED TECHNOLOGIES|8.09
20070702|00436A200|ACBT|43847|Accountabilities, Inc. New Com|0.55
20070702|00437P107|LEND|1069763|ACCREDITED HOME LENDERS HLDG C|13.67
20070702|00437W102|ACRUQ|22250|ACCRUE SOFTWARE INC|.
20070702|004397105|ARAY|23904|ACCURAY INCORPORATED COM STK|22.18
20070702|004409108|AMKT|15658|ACE MARKETING & PROMOTIONS, IN|1.75
20070702|00443E104|ACGY|36057|ACERGY SA AMERICAN DEPOSITORY|22.46
20070702|00443T101|ASDFF|12000|ACERO-MARTIN EXPLORATION INC|0.47
20070702|00448Q201|ACHN|22268|ACHILLION PHARMACEUTICALS, INC|5.98
20070702|004507109|ACIE|89227|ACIES CORPORATION|0.04
20070702|004724100|AMIIQ|39213|ACME METALS INC|.
20070702|004764106|APKT|71545|ACME PACKET, INC.|11.49
20070702|00484M106|ACOR|25712|ACORDA THERAPEUTICS INC|17.06
20070702|004854105|ATV|12052|ACORN INTERNATIONAL, INC. ADS|24.19
20070702|004930202|ATVI|396900|ACTIVISION INC|18.67
20070702|005000104|ACRI|59914|ACRO Inc. Common Stock|0.36
20070702|005015102|AGNM|13549|ACRONGENOMICS INC|0.79
20070702|00506W108|ATMEF|107878|ACTION MINERALS INC (CANADA)|0.1
20070702|00507F104|AGLV|84780|ACTIS Global Ventures, Inc. Co|.
20070702|00509L109|ACUR|23704|ACURA PHARMACEUTICAL|1.11
20070702|00516Q117|AVPAW|31770|AD VENTURE PARTNERS INC WTS 6/|0.53
20070702|005208103|ADES|14321|ADA-ES INC|20.93
20070702|00635P107|ARXT|174306|ADAMS RESPIRATORY THERAPEUTICS|39.39
20070702|00652E100|AUAYF|48240|Adanac Molybdenum Corporation|1.6
20070702|006852206|ADEN|363220|ADEN ENTERPRISES INC|.
20070702|00686R200|ADH|141913|ADHEREX TECHNOLOGIES INC COM S|0.54
20070702|00687A107|ADDYY|20016|ADIDAS AG SPONSORED ADR (GERMA|31.7
20070702|007131105|ADBRF|23500|ADMIRAL BAY RESOURCES INC|0.42
20070702|00724F101|ADBE|110226|ADOBE SYS INC (DE)|40.15
20070702|00724X102|ADLR|762537|ADOLOR CORPORATION|3.71
20070702|00737E109|ADSO|489850|ADSERO CORP|0.06
20070702|00737P104|ADST|13717|ADSTAR INC|1.47
20070702|00752H102|ABAT|19988|ADVANCED BATTERY TECHNOLOGIES|2.55
20070702|00752K105|ACTC|2166655|ADVANCED CELL TECHNOLOGY, INC.|0.43
20070702|00754E107|API|12420|ADVANCED PHOTONIX INC CL-A|1.58
20070702|00754V109|ADOT|33805933|ADVANCED OPTICS ELECTRNCS INC|.
20070702|007556202|AXCU|52700|ADVANCED TECHNOLOGY ACQUISITIO|8.05
20070702|00756F201|APPI|100659|ADVANCED PLANT PHARMACTCL|.
20070702|00756M404|ASX|377343|AMER SEMI-COND ENG ADS (5CMSH)|6.83
20070702|007624109|ADXS|30742|ADVAXIS, INC.|0.31
20070702|00762L101|AAV|560861|ADVANTAGE ENERGY INCOME TR UNI|14.07
20070702|007639107|AGC|201258|ADVENT /CLAYMORE GLOBAL CONVTB|20.01
20070702|00763M108|EYE|16308|ADVANCED MEDICAL OPTICS INC.|34.88
20070702|00764X103|ANX|21169|ADVENTRX PHARMACEUTICALS INC|2.54
20070702|00765G109|AOLS|13412|AEOLUS PHARMACEUTICALS INC|0.86
20070702|00765H107|ADLS|154301|ADVANCED LIFE SCIENCES HOLDING|2.67
20070702|00768M103|AERO|227789|AERO GROW INTERNATIONAL, INC.|8.24
20070702|007772106|AFML|91923|Aerofoam Metals Inc. Common St|0.2
20070702|007785108|AROU|16203|AEROGROUP INC|.
20070702|007903107|AMD|788188|ADVANCED MICRO DEVICES|14.3
20070702|007928104|ADVR|3319392|ADVANCED VIRAL RESEARCH CORP|0.04
20070702|007974108|ADVS|106307|ADVENT SOFTWARE INC|32.55
20070702|008073108|AVAV|27832|AEROVIRONMENT INC COM STK|20.61
20070702|00808Y109|AEMD|30365|AETHLON MEDICAL INC|0.67
20070702|008252108|AMG|113316|AFFILIATED MANAGERS GROUP INC|128.76
20070702|00826A109|AFFY|64533|AFFYMAX INC COM|26.96
20070702|00826T108|AFFX|246546|AFFYMETRIX INC|24.89
20070702|008273104|ARC|310844|AFFORDABLE RESIDENTIAL COMNTYS|11.82
20070702|00829B104|AFSGY|11211|Aflease Gold Limited Sponsored|4.24
20070702|008474108|AEM|74085|AGNICO-EAGLE MINES LTD|36.5
20070702|008543100|AGPT|22400|AGRIPOST INC|.
20070702|008916108|AGU|120867|AGRIUM INC.|43.75
20070702|009120106|AILQF|4657735|AIRIQ INC|0.16
20070702|00941P403|ANCCQ|4268511|AIRNET COMMUNICATIONS CORP NEW|.
