SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20060703|00080V203|ABNPRF|31200|ABN AMRO HLDG N.V. CAP FDG TR|.
20060703|000886309|ADCT|53538|ADC TELECOMMUNICATIONS INC|.
20060703|000919100|AMF|11075|ACM MANAGED INCOME FD INC|.
20060703|000935106|ADIKF|11331|ADI TECHNOLOGIES INC (F)|.
20060703|000949107|ADF|20591|ACM MANAGED DOLLAR INCM FD INC|.
20060703|000955104|ACTT|47795|ACT TELECONFERENCING INC|.
20060703|000973107|ACTMQ|54625|ACT MANUFACTURING INC|.
20060703|001004100|ADMT|35635|ADM TRONICS UNLIMITED INC|.
20060703|00104Q107|AFCE|45071|AFC ENTERPRISES INC|.
20060703|00106X100|AFVS|74250|AFV SOLUTIONS, INC|.
20060703|001071208|AGAO|15115|AGA RESOURCES INC NEW COMMON S|.
20060703|001630102|ALRT|29045|ALR TECHNOLOGIES INC|.
20060703|001712108|AMCS|99961|AMICAS INC.|.
20060703|001963107|ASVI|123975|A S V INC|.
20060703|00206R102|T|261318|AT&T INC. COM|.
20060703|00208J108|ATPG|20530|ATP OIL & GAS CORPORATION|.
20060703|00209H101|ATAHQ|10874821|ATA HLDGS CORP|.
20060703|002255107|AUO|76273|AU OPTRONICS CP ADS (10 COM)|.
20060703|002346104|AVII|68686|AVI BIOPHARMA INC|.
20060703|002432102|AVVW|136676|AVVAA WORLD HEALTH CARE PRODS|.
20060703|002457109|AXMP|143994|AXM PHARMA INC|.
20060703|00253U107|ASTM|110593|AASTROM BIOSCIENCES INC|.
20060703|002555209|ABCFF|40000|ABACUS MINING & EXPLORATION CO|.
20060703|002567105|ABAX|14333|ABAXIS INC|.
20060703|002824100|ABT|25229|ABBOTT LABORATORIES|.
20060703|00288E300|ABMBF|73637|ABCOURT MINES INC CL-B (F)|.
20060703|002920809|ANBPRC|35996|ABBEY NATL PLC GLB DEP SHS REP|.
20060703|003011103|IAF|25635|ABERDEEN AUSTRALIA EQUITY FUND|.
20060703|003709102|ABLE|22426|ABLE ENERGY INC|.
