SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20040503|000375204|ABB|93728|ABB LTD ADS ( 1 REG SHS)|.
20040503|000788109|ABWG|16566|A.B. WATLEY GROUP INC|.
20040503|00080V203|ABNPRF|35455|ABN AMRO HLDG N.V. CAP FDG TR|.
20040503|000886101|ADCT|39630|ADC TELECOMMUNICATIONS INC|.
20040503|00088Y100|ADBY|19986|ADB SYS INTL LTD|.
20040503|000912105|ACG|11140|ACM INCOME FD|.
20040503|000937102|ABN|32362|ABN AMRO HOLD N.V. ADS(1 ORD)|.
20040503|000942102|AMU|22901|ACM MUNI SECS INCM FUND INC|.
20040503|000955104|ACTT|236510|ACT TELECONFERENCING INC|.
20040503|000973107|ACTMQ|119200|ACT MANUFACTURING INC|.
20040503|001077106|AGBG|18414|AG-BAG INTERNATIONAL LIMITED|.
20040503|001630102|ALRT|11930|ALR TECHNOLOGIES INC|.
20040503|00167K401|ADL|146060|AMDL INC|.
20040503|001744101|AHS|48991|AMN HEALTHCARE SERVICES|.
20040503|001765106|AMR|202510|AMR CORP|.
20040503|001765866|AAR|507380|AMR CRP 7.875% (PINES) 7/13/39|.
20040503|00186D107|APIEF|65604|API ELECTRONICS GR INC|.
20040503|001941103|ATYT|24511|ATI TECHNLOGIES INC.|.
20040503|001979103|ASCBF|23000|ASC INDUSTRIES LTD|.
20040503|00204P108|ACOC|28037|ARC COMMUNICATIONS INC (NJ)|.
20040503|00208B105|ASTT|64711|ASAT HOLDINGS LTD ADS|.
20040503|00208J108|ATPG|26988|ATP OIL & GAS CORPORATION|.
20040503|00209A106|AWE|1593696|AT&T WIRELESS SERVICES INC.|.
20040503|002255107|AUO|3709443|AU OPTRONICS CP ADS (10 COM)|.
20040503|002346104|AVII|254094|AVI BIOPHARMA INC|.
20040503|002457109|AXJ|1001209|AXM PHARMA INC|.
20040503|00252W104|AAIIE|182753|AAIPHARMA INC|.
20040503|00253U107|ASTM|270674|AASTROM BIOSCIENCES INC|.
20040503|002564102|ABIX|184750|ABATIX CORPORATION|.
20040503|002824100|ABT|190371|ABBOTT LABORATORIES|.
20040503|002920106|ABYNY|176136|ABBEY NATIONAL PLC SPONS ADR|.
20040503|003325107|ABRM|14170|ABERDENE MINES LTD|.
20040503|003654100|ABMD|38363|ABIOMED INC|.
20040503|00371F206|AAC|166599|ABLEAUCTIONS.COM INC|.
20040503|00372P203|ABNPRE|10214|ABN AMRO CAP FDG TR V|.
20040503|00372Q201|ABNPRG|52036|ABN AMRO CAP FDG TR VII GTD TR|.
20040503|003830106|ABP|14300|ABRAXAS PETROLEUM CORP.|.
20040503|004323309|ACPLE|24822|ACCIDENT PREVENTION PLUS INC-N|.
20040503|004325205|AKLM|1283708|ACCLAIM ENTERTAINMENT INC|.
20040503|00433C209|ACSTE|20304|ACCESSTEL INC NEW|.
20040503|00437P107|LEND|14336|ACCREDITED HOME LENDERS HLDG C|.
20040503|00438W101|ACUP|47486|ACCUPOLL HLDG CORP|.
20040503|004402103|ACEPRA|15664|ACE CAPITAL TST I 8.875%"TOPRS|.
20040503|004724100|AMIIQ|22947|ACME METALS INC|.
