SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20070201|000375204|ABB|1377371|ABB LTD ADS ( 1 REG SHS)|.
20070201|00080V203|ABNPRF|30552|ABN AMRO HLDG N.V. CAP FDG TR|.
20070201|000949107|ADF|14700|ACM MANAGED DOLLAR INCM FD INC|.
20070201|000957100|ABM|10757|ABM INDUSTRIES INC|.
20070201|000973107|AMNUQ|19670|ACT MANUFACTURING INC|.
20070201|001055102|AFL|18642|AFLAC INC|.
20070201|001084102|AG|29687|AGCO CORP|.
20070201|00130H105|AES|107159|THE AES CORPORATION|.
20070201|00167K500|ADL|68540|AMDL INC|.
20070201|001765106|AMR|27313|AMR CORP|.
20070201|001765866|AAR|10001|AMR CRP 7.875% (PINES) 7/13/39|.
20070201|001963107|ASVI|109708|A S V INC|.
20070201|001967108|AMIQF|12000|AMI RESOURCES INC (F)|.
20070201|00206R102|T|36463|AT&T INC. COM|.
20070201|00208J108|ATPG|58846|ATP OIL & GAS CORPORATION|.
20070201|002097103|ASHI|13504|ASAP SHOW INC COM STK|.
20070201|002255107|AUO|73988|AU OPTRONICS CP ADS (10 COM)|.
20070201|002346104|AVII|62715|AVI BIOPHARMA INC|.
20070201|002457109|AXMP|33145|AXM PHARMA INC|.
20070201|00253U107|ASTM|86708|AASTROM BIOSCIENCES INC|.
20070201|002824100|ABT|41913|ABBOTT LABORATORIES|.
20070201|00288E300|ABMBF|38915|ABCOURT MINES INC CL-B (F)|.
20070201|003709102|ABLE|28376|ABLE ENERGY INC|.
20070201|00372P203|ABNPRE|30010|ABN AMRO CAP FDG TR V|.
20070201|00372Q201|ABNPRG|10291|ABN AMRO CAP FDG TR VII GTD TR|.
20070201|003881208|CBMX|38508|ACACIA RESEARCH CORP AR COMBIM|.
20070201|003924107|ABY|248753|ABITIBI-CONSOLIDATED INC|.
20070201|00430L103|ABPI|54187|ACCENTIA BIOPHARMACUETICALS IN|.
20070201|00431N108|ACCR|140000|ACCESS POWER INC|.
20070201|004325205|AKLMQ|25013|ACCLAIM ENTERTAINMENT INC|.
