SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20051003|000375204|ABB|207570|ABB LTD ADS ( 1 REG SHS)|.
20051003|000770107|ABHG|28366|AB HOLDING GROUP INC|.
20051003|000788109|ABWG|34184|A.B. WATLEY GROUP INC|.
20051003|00080V203|ABNPRF|26657|ABN AMRO HLDG N.V. CAP FDG TR|.
20051003|000912105|ACG|169780|ACM INCOME FD|.
20051003|000955104|ACTT|158265|ACT TELECONFERENCING INC|.
20051003|000973107|ACTMQ|52133|ACT MANUFACTURING INC|.
20051003|001055102|AFL|36996|AFLAC INC|.
20051003|00106X100|AFVS|26057|AFV SOLUTIONS, INC|.
20051003|001225101|AMGJ|25000|AG MEDIA GROUP INC|.
20051003|001547108|AKS|17669|AK STEEL HOLDING CORP|.
20051003|00167K401|ADL|11400|AMDL INC|.
20051003|001941103|ATYT|64672|ATI TECHNLOGIES INC.|.
20051003|00209H101|ATAHQ|67935|ATA HLDGS CORP|.
20051003|002457109|AXJ|43374|AXM PHARMA INC|.
20051003|002458107|AXO|189251|AXS-ONE INC.|.
20051003|00252W104|AAIIQ|64092|AAIPHARMA INC|.
20051003|00253U107|ASTM|24731|AASTROM BIOSCIENCES INC|.
20051003|002920700|ANBPRB|14700|ABBEY NATIONAL PLC (REP ONE SE|.
20051003|003011103|IAF|13054|ABERDEEN AUSTRALIA EQUITY FUND|.
20051003|003325107|ABRM|143118|ABERDENE MINES LTD|.
20051003|00339B107|ABGX|19777|ABGENIX INC|.
20051003|003709102|ABLE|18757|ABLE ENERGY INC|.
20051003|00371N407|ABRXQ|12150|ABLE LABORATORIES INC|.
20051003|00372P203|ABNPRE|44895|ABN AMRO CAP FDG TR V|.
20051003|003830106|ABP|118500|ABRAXAS PETROLEUM CORP.|.
20051003|003881307|ACTG|92650|ACACIA RESEARCH CORP AR ACIACI|.
20051003|004319109|AWWC|73516|ACCESS WORLDWIDE COMMUNICATION|.
20051003|004325205|AKLMQ|147450|ACCLAIM ENTERTAINMENT INC|.
20051003|00438W101|ACUP|405300|ACCUPOLL HLDG CORP|.
20051003|004398103|ACW|14600|ACCURIDE CORPORATION|.
20051003|004507109|ACIE|11861|ACIES CORPORATION|.
20051003|004724100|AMIIQ|39421|ACME METALS INC|.
20051003|004845202|ACMUY|35456|ACOM CO LTD SPONS ADR (JAPAN)|.
20051003|00504W100|ACPW|32493|ACTIVE POWER INC|.
20051003|005060108|ATVE|284384|ACTIVECORE TECHNOLOGIES, INC.|.
20051003|00509L109|ACUR|37175|ACURA PHARMACEUTICAL|.
20051003|006848105|ADELQ|39879|ADELPHIA COMMUNICATNS CRP CL-A|.
20051003|00686R200|ADH|15690|ADHEREX TECHNOLOGIES INC COM S|.
20051003|007094105|ASF|65926|ADMINISTAFF INC|.
20051003|00724F101|ADBE|20697|ADOBE SYS INC (DE)|.
20051003|007486103|AVNA|113484|ADVANCE NANTECH INC|.
20051003|007511108|ADVC|17670389|ADVANCED COMMUNICATIONS TECH|.
20051003|00752G104|ABPH|62445|ADVANCED BIOPHOTONICS, INC.|.
20051003|00752H102|ABAT|15764|ADVANCED BATTERY TECHNOLOGIES|.
20051003|00752J108|AATI|10970|ADVANCED ANALOGIC TECHNOLOGIES|.
20051003|00754E107|API|20925|ADVANCED PHOTONIX INC CL-A|.
