SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20040701|000375204|ABB|29940|ABB LTD ADS ( 1 REG SHS)|.
20040701|00080S101|ABXA|13536|ABX AIR INC|.
20040701|00080V203|ABNPRF|40646|ABN AMRO HLDG N.V. CAP FDG TR|.
20040701|00088Y100|ADBY|13701|ADB SYS INTL LTD|.
20040701|000912105|ACG|46560|ACM INCOME FD|.
20040701|000937102|ABN|66743|ABN AMRO HOLD N.V. ADS(1 ORD)|.
20040701|000955104|ACTT|18766|ACT TELECONFERENCING INC|.
20040701|000973107|ACTMQ|111645|ACT MANUFACTURING INC|.
20040701|001303106|GLOV|10000|AHPC HOLDINGS INC|.
20040701|001630102|ALRT|12345|ALR TECHNOLOGIES INC|.
20040701|001735109|AML|13950|AMLI RESIDENTIAL PROP TRUST|.
20040701|001765106|AMR|2189747|AMR CORP|.
20040701|001765866|AAR|490134|AMR CRP 7.875% (PINES) 7/13/39|.
20040701|00186D107|APIEF|45022|API ELECTRONICS GR INC|.
20040701|001940105|ATSAF|12694|ATS AUTOMATION TOOLING SYS (F)|.
20040701|001941103|ATYT|153502|ATI TECHNLOGIES INC.|.
20040701|00203R105|ATS|36550|APT SATELITTE HLDG ADS (8 COM)|.
20040701|00204H304|ARSK|62839|ARS NETWORKS INC NEW|.
20040701|00204P108|ACOC|85260|ARC COMMUNICATIONS INC (NJ)|.
20040701|002083103|ATSI|100659|ATS MEDICAL INC|.
20040701|00208J108|ATPG|321469|ATP OIL & GAS CORPORATION|.
20040701|00209A106|AWE|21355|AT&T WIRELESS SERVICES INC.|.
20040701|00209H101|ATAH|22237|ATA HLDGS CORP|.
20040701|002113108|COMMQ|89838|ATX COMMUNICATIONS INC|.
20040701|002255107|AUO|7685775|AU OPTRONICS CP ADS (10 COM)|.
20040701|002255206|AUOPR|82925|AU OPTRONICS CORP ADS (EA REPT|.
20040701|002346104|AVII|377920|AVI BIOPHARMA INC|.
20040701|002457109|AXJ|971689|AXM PHARMA INC|.
20040701|00252W104|AAIIE|738045|AAIPHARMA INC|.
20040701|00253U107|ASTM|95309|AASTROM BIOSCIENCES INC|.
20040701|002919108|ABACQ|499276|ABACAN RESOURCE CORP NEW (F)|.
20040701|003009107|FAX|20501|ABERDEEN ASIA-PACIFIC INCOME F|.
20040701|003325107|ABRM|66618|ABERDENE MINES LTD|.
20040701|003654100|ABMD|104828|ABIOMED INC|.
20040701|00371F206|AAC|156000|ABLEAUCTIONS.COM INC|.
20040701|00371N407|ABRX|13871|ABLE LABORATORIES INC|.
20040701|003830106|ABP|15456|ABRAXAS PETROLEUM CORP.|.
20040701|003924107|ABY|245500|ABITIBI-CONSOLIDATED INC|.
20040701|004239109|AKR|24475|ACADIA REALTY TRUST|.
20040701|004325205|AKLM|114310|ACCLAIM ENTERTAINMENT INC|.
20040701|00433B201|ACNJF|16360|ACCLAIM ENERGY TR UN NEW|.
20040701|00433F202|ACTY|13895|ACCESSITY CORP NEW|.
20040701|00438W101|ACUP|21220|ACCUPOLL HLDG CORP|.
20040701|004724100|AMIIQ|22947|ACME METALS INC|.
20040701|004930202|ATVI|187351|ACTIVISION INC|.
20040701|004933107|ATN|124086|ACTION PERFORMANCE COS INC|.
20040701|004934105|ACTL|20934|ACTEL CORP|.
20040701|00504H103|ACSH|269991|ACS HOLDINGS INC|.
20040701|00504W100|ACPW|10200|ACTIVE POWER INC|.
20040701|00504X207|AWLD|13971|ACTIVEWORLDS CORP|.
20040701|00505W109|ACVE|89671|ACTIVE LINK COMMUNICATIONS INC|.
20040701|00508B102|ACTU|64075|ACTUATE CORPORATION|.
20040701|006848105|ADELQ|26106|ADELPHIA COMMUNICATNS CRP CL-A|.
20040701|00686U104|KAR|208656|ADESA INC COM|.
20040701|007131105|ADBRF|62901|ADMIRAL BAY RESOURCES INC|.
20040701|00738A106|ADTN|23187|ADTRAN INC|.
20040701|007511108|ADVC|182067|ADVANCED COMMUNICATIONS TECH|.
20040701|007518103|AVCD|66144|ADVANCED CMPTR TECHNIQUES CRP|.
20040701|00753J602|AVFI|12983|ADVANCED FINANCIAL INC|.
20040701|00753P103|AVM|10295|ADVANCED MAGNETICS INC|.
20040701|00753T105|MKT|10199|ADVANCED MARKETING SERVICES|.
20040701|00754E107|API|48702|ADVANCED PHOTONIX INC CL-A|.
20040701|00754V109|ADOT|466793|ADVANCED OPTICS ELECTRNCS INC|.
20040701|00756M404|ASX|23300|AMER SEMI-COND ENG ADS (5CMSH)|.
20040701|007586100|AVCA|20100|ADVOCAT INC.|.
20040701|00758U107|AVHC|88432|ADVANCED HEALTHCARE TECHNOLOGI|.
20040701|00762L101|AVNNF|59250|ADVANTAGE ENERGY INCOME TR UNI|.
20040701|00763K102|ADZR|10985|ADZONE RESEARCH INC|.
20040701|00764C109|AVK|13624|ADVENT CLAYMORE CONVERTIBLE SE|.
20040701|00764L109|AVNC|13664|ADVANCIS PHARMACEUTICAL CORP|.
20040701|00764X103|ANX|517557|ADVENTRX PHARMACEUTICALS INC|.
20040701|007903107|AMD|14851|ADVANCED MICRO DEVICES|.
20040701|007924103|AEG|19778|AEGON NV -ORD-|.
20040701|007928104|ADVR|997319|ADVANCED VIRAL RESEARCH CORP|.
20040701|007975204|AEZS|36198|AETERNA ZENTARIS INC|.
20040701|00808Y109|AEMD|423309|AETHLON MEDICAL INC|.
20040701|008273104|ARC|10330|AFFORDABLE RESIDENTIAL COMMUNI|.
20040701|008292203|AFKDY|32536|AFRIKANDER LEASE LTD ADR|.
20040701|00845V209|AGRB|21862|AGERE SYSTEMS INC. CL B|.
20040701|008474108|AEM|44085|AGNICO-EAGLE MINES LTD|.
20040701|008494106|ABTXQ|22106|AGRIBIOTECH INC|.
20040701|008543100|AGPT|22500|AGRIPOST INC|.
20040701|00855F102|AGNI|83116|AGRONIX INC|.
20040701|008911109|ACDAQ|13730|AIR CANADA INC|.
20040701|008911307|ACNAQ|212795|AIR CANADA CORP CL-A NON VTG|.
20040701|008916108|AGU|220648|AGRIUM INC.|.
20040701|008920100|AITX|145602|AIRTRAX INC|.
20040701|009207101|AIRT|53639|AIR T INC|.
20040701|009363102|ARG|24181|AIRGAS INC|.
20040701|00941P106|ANCC|42194|AIRNET COMMUNICATIONS CORP|.
20040701|00949P108|AAI|115005|AIRTRAN HOLDINGS INC|.
20040701|00950H102|AIRN|12923|AIRSPAN NETWORKS INC|.
20040701|00950M101|AVWF|14301|AIRROVER WI FI CORP|.
20040701|00971T101|AKAM|54425|AKAMAI TECHNOLOGIES INC|.
20040701|010196103|AKSY|878903|AKSYS LTD|.
20040701|010392553|ALF|27306|ALABAMA POWER COMPANY SR NT SE|.
20040701|011589108|APCS|98605|ALAMOSA HOLDINGS INC|.
20040701|011612405|ALAN|258816|ALANCO TECHNOLOGIES INC|.
20040701|011637105|AMI|778380|ALARIS MEDICAL SYSTEMS, INC|.
20040701|013104203|ABSPR|53900|ALBERTSON'S INC. CORPORATE UNI|.
20040701|013716105|AL|15700|ALCAN INC|.
20040701|013817101|AA|106241|ALCOA INC|.
20040701|015404106|ACEL|269442|ALFACELL CORP|.
20040701|01566M204|ALGOF|11382|ALGOMA STEEL INC|.
20040701|01642T108|ALKS|59938|ALKERMES INC|.
20040701|017361106|AYE|748491|ALLEGHENY ENERGY INC|.
20040701|01741R102|ATI|89659|ALLEGHENY TECHNOLOGIES INC(NEW|.
20040701|01747T102|ALGXQ|10563106|ALLEGIANCE TELCOM INC|.
20040701|01855A101|AC|29917|ALLIANCE CAP MGMT HLDG LP|.
20040701|018773309|ALLP|149339|ALLIANCE PHARMACEUTICAL CORP-N|.
20040701|018916106|ALLC|135000|ALLIANCE TOWERS INC|.
20040701|01903Q108|ALD|2463104|ALLIED CAPITAL CORP|.
20040701|019121201|AED|14442|ALLIED DOMECQ PLC|.
20040701|019589308|AW|22657|ALLIED WASTE INDUSTRIES INC|.
20040701|019777101|ALTH|110743|ALLOS THERAPEUTICS INC|.
20040701|019855105|ALOY|15716|ALLOY INC|.
20040701|019860105|AYSI|10025|ALLOY STEEL INTL INC|.
20040701|01988P108|MDRX|73209|ALLSCRIPTS HEALTHCARE SLTS INC|.
20040701|020283107|AMMLF|17894|ALMADEN MINERALS LTD|.
20040701|02043Q107|ALNY|74350|ALYNLAM PHARMACEUTICALS INC|.
20040701|02071K105|ABTI|158209|ALPHA BETA TECH INC|.
20040701|020813101|ALO|40952|ALPHARMA INC|.
20040701|020814208|APTD|45334|ALPHATRADE.COM-NEW|.
20040701|020825105|ALPG|14094|ALPINE GROUP INC. (THE)|.
20040701|021244108|ALS|62269|ALSTOM  ADS (RP ORD SHS)|.
20040701|021373105|ALTI|44685|ALTAIR NANOTECHNOLOGOES INC|.
20040701|02144G107|ALT|843923|ALTEON,INC|.
20040701|02146R101|ARGY|11261|ALTERNATE ENERGY CORP|.
20040701|022276109|ACH|132326|ALUIMINUM CORP OF CHINA (100 C|.
20040701|023135106|AMZN|101978|AMAZON COM INC|.
20040701|023164106|ABCP|18752|AMBASE CORP|.
20040701|023178106|AMIE|20838|AMBASSADORS INTL INC|.
20040701|02318N102|ABTG|30000|AMBIENT CORP|.
20040701|023436108|AMED|46848|AMEDISYS INC|.
20040701|023586100|UHAL|19853|AMERCO|.
20040701|023657208|AWA|179857|AMERICA WEST HLDGS (HOLDG)CL-B|.
20040701|02365B100|AOLA|32594|AMER ONLINE LATIN AMER INC|.
20040701|02368F108|AATK|14100|AMERICAN ACCESS TECHNOLGS INC|.
20040701|023826100|AAMI|23036|AMERICAN AMMUNITION INC (CA) N|.
20040701|023879109|AAOC|15000|AMERICAN ASIATIC OIL CORP COM|.
20040701|024490302|ABNT|16742|AMERICAN BANKNOTE CORP NEW|.
20040701|024600108|ABMC|133432|AMERICAN BIO MEDICA CORP|.
20040701|024640104|ABZGF|20000|AMERICAN BONANZA GOLD MNG CP|.
20040701|02475Y107|AMBC|12442|AMERICAN BUSINESS CORPORATION|.
20040701|02476B106|ABFI|90691|AMERN BUSINESS FINL SVCS INC|.
20040701|024937104|ACAS|22282|AMERICAN CAP, STRATETIES LTD|.
20040701|025199100|AACS|96237|AMERICAN COMMERCE SLTS INC|.
20040701|025537200|AEPPRA|208150|AMERICAN ELECTRIC POWER CO INC|.
20040701|025637109|AMEP|48451|AMERICAN ENERGY PRODUCTION  IN|.
20040701|025929209|AMHI|31677|AMERICAN HEALTHCHOICE INC-NEW|.
20040701|026038307|AFTC|194000|AMERN FILM TECHNLGIES INC|.
20040701|02607P305|AFR|353381|AMERICAN FINANCIAL REALTY TR|.
20040701|02616E408|AFRT|390000|AMERICAN FIRE RETARDANT CORP N|.
20040701|026375105|AM|14726|AMERICAN GREETINGS CORP CL A|.
20040701|02649V104|AMHC|165555|AMERICAN HEALTHWAYS INC|.
20040701|026687103|AMHR|63640|AMERICAN HOSPITAL RESOURCES IN|.
20040701|02672M104|ACNI|245417|AMERICAN IDC CORP|.
20040701|02686Y201|AMIN|36344|AMERICAN INTL INDS INC|.
20040701|027070101|PLB|119572|AMERICAN ITALIAN PASTA CL-A|.
20040701|02744M108|AMMD|49690|AMERICAN MEDICAL SYS HLDS INC|.
20040701|02745Q108|AMDS|13545|AMERICAN MERCHANT DATA SERVICE|.
20040701|027530104|AMCI|26295|AMERICAN MILLENNIUM CORP INC|.
20040701|027648104|AMUT|26562|AMERICAN MULTIPLEXER CORP|.
20040701|027745108|AMNB|15308|AMERCIAN NATL BKSHARE DANVILLE|.
20040701|028723104|AOGI|30906|AMERICAN OIL & GAS INC|.
20040701|028731107|AOBO|52458|AMERICAN ORIENTAL BIOENGR INC|.
20040701|02886P109|APPX|852476|AMERICAN PHARMACCUTICAL PARTNE|.
20040701|029043106|APLC|16012|AMERN PLASTICS & CHEMICALS INC|.
20040701|029174109|ARL|15000|AMER REALTY INVESTORS INC(NEW)|.
20040701|029912201|AMT|170511|AMERICAN TOWER CORP|.
20040701|030082101|AMRS|70121|AMERICAN STELLER ENERGY INC|.
20040701|030111108|AMSC|43680|AMERICAN SUPERCONDUCTOR CORP|.
20040701|030145205|ATCO|41207|AMERICAN TECH CORP (DEL) NEW|.
20040701|03036P106|AMUC|49920|AMERICAN UTILICRAFT CORPORATIO|.
20040701|030409106|AMW|1638006|AMERICAN WATER STAR, INC.|.
20040701|030574107|APBH|1622853|AMERICANA PUBLISHING INC|.
20040701|03072A203|ARES|34131|AMERIRESOURCE TECHS INC-NEW|.
20040701|03073H108|AMTC|65534|AMERITRANS CAPITAL CORPORATION|.
20040701|03073V107|AMTY|116345|AMERITYRE CORPORATION|.
20040701|03074G109|ARGOF|10800|AMERIGO RESOURCES LTD|.
20040701|031162100|AMGN|40223|AMGEN INC|.
20040701|03152V101|AMJL|973513|AMIGULA INC|.
20040701|031571102|ALOC|10000|AMITELO COMMUNICATIONS INC|.
20040701|031652100|AMKR|18593|AMKOR TECHNOLOGY INC|.
20040701|031674203|AMXI|57020|AMNEX INC|.
20040701|032165102|ASO|24204|AMSOUTH BANCORPORATION|.
20040701|033066101|APUX|12197|ANCHOR PACIFIC UNDERWRTRS INC|.
20040701|033192865|CUSIP1|25600|I A TEST CUSIP #1|.
20040701|034624403|ANGC|60569|ANGELES CORP|.
20040701|03462X201|AGEL|40052|ANGELCITI ENTERTAINMENT INC NE|.
20040701|034855106|AAPTY|17513|ANGLO AMERN PLATINUM ADR-NEW|.
20040701|034918102|ANPI|56585|ANGIOTECH PHARMACEUTICALS INC|.
20040701|035203108|AGTT|285700|ANGSTROM TECHNOLOGIES INC|.
20040701|03525Y105|PUMP|18205|ANIMAS CORP DEL|.
20040701|035710409|NLY|139435|ANNALY MORTGAGE MANAGEMENT|.
20040701|036115103|ANN|15771|ANNTAYLOR STORES CORP|.
20040701|03633E108|ANO|25600|ANOORAQ RESOURCES CORP (F)|.
20040701|036642106|ANTR|470290|ANTARES PHARMA INC|.
20040701|03674B203|ATV|30268|ANTHEM INC %EQUITY SECURITY UN|.
20040701|036916104|ANSR|17525|ANSWERTHINK INC|.
20040701|037032109|AGEN|169342|ANTIGENICS INC. (DEL)|.
20040701|037271103|ANTS|35006|ANTS SOFTWARE INC|.
20040701|037358306|AZAC|45767|ANZA CAPITAL INC NEW|.
20040701|037389103|AOC|51244|AON CORPORATION|.
20040701|03746Y207|ACHOE|26002|APACHE MOTOR CORPORATION NEW|.
20040701|03748R846|AIVPRR|16700|APARTMENT INVEST & MNGMNT CO.|.
20040701|03759P101|APHT|229594|APHTON CORP|.
20040701|03761E102|AGT|58631|APOLLO GOLD CORP|.
20040701|037659109|APLL|11974|APOLO GOLD INC|.
20040701|037833100|AAPL|241419|APPLE COMPUTER INC|.
20040701|037899101|APPB|12670|APPLEBEES INTERNATIONAL INC|.
20040701|03814E307|ATREQ|98000|APPLETREE CO INC|.
20040701|03815U102|APDN|11710|APPLIED DNA SCIENCES INC|.
20040701|038196101|AETC|88189|APPLIED EXTRUSION TECHNLGS|.
20040701|03823Y104|APNS|165381|APPLIED NEUROSOLUTIONS INC|.
20040701|03828R104|ATHYQ|111371|APPLIEDTHEORY CORP|.
20040701|03832H100|AOPL|97035|APPONLINE.COM INC|.
20040701|038336103|ATR|11012|APTAGROUP INC|.
20040701|03840N107|AQA|218211|AQUACELL TECH INC|.
20040701|03840P102|ILA|27664|AQUILA INC|.
20040701|038505103|ARDM|139779|ARADIGM CORP|.
20040701|038521100|RMK|16837|ARAMARK CORP CL-B|.
