SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20180315|B38564108|EURN|46325|EURONAV NV ANTWERPEN (BELGIUM)|8.55
20180315|D1668R123|DDAIF|231|DAIMLER AG|83.41
20180315|D18190898|DB|241889|DEUTSCHE BANK AG NAMEN AKT (DE|15.70
20180315|G0129K104|AYR|567|AIRCASTLE LIMITED COM|20.42
20180315|G0176J109|ALLE|107|ALLEGION PUB LTD CO (IRL)|85.36
20180315|G0177J108|AGN|71542|ALLERGAN PLC ORD SHS (IRL)|167.06
20180315|G037AX101|AMBA|142|AMBARELLA, INC ORD SHS|54.14
20180315|G0441P138|ANDAW|1700|ANDINA ACQUISITION CORP II WT |1.99
20180315|G0450A105|ACGL|402|ARCH CAPITAL GROUP LTD|84.41
20180315|G0464B107|AGII|607|ARGO GROUP INTERNATIONAL HOLDI|56.65
20180315|G05384105|AHL|362|ASPEN INSURANCE HOLDINGS LTD O|41.75
20180315|G05384154|AHLPRC|105|ASPEN INSURANCE HLDGS LTD FXD/|26.16
20180315|G05384162|AHLPRD|53|ASPEN INSURANCE HOLDINGS LIMIT|24.83
20180315|G0585R106|AGO|381|ASSURED GUARNATY LTD|35.11
20180315|G0684D107|ATH|50|ATHENE HLDG LTD CL A (BMU)|50.10
20180315|G0692U117|AXSPRD|322|AXIS CAPITAL HLDGS LTD PFD SR |24.83
20180315|G0750C108|AXTA|3275|AXALTA COATING SYS LTD COM SHS|31.16
20180315|G0750W104|AXON|1227|AXOVANT SCIENCES LTD COM SHS|1.50
20180315|G0751N103|AY|7574|ATLANTICA YIELD PLC SHS (GBR) |19.54
20180315|G0772R208|NTB|316|BANK OF NT BUTTERFIELD & SON|46.81
20180315|G1190F107|BCRH|56|BLUE CAP REINS HLDGS LTD COM S|11.40
20180315|G16234109|BBU|5228|BROOKFIELD BUSINESS PARTNERS L|35.48
20180315|G16249107|BPY|7510|BROOKFIELD PPTY PARTNERS L P U|20.65
20180315|G16252101|BIP|297|BROOKFIELD INFRASTRUCTURE PART|40.87
20180315|G16258108|BEP|102|BROOKFIELD RENEWABLE PARTNERS |30.63
20180315|G16962105|BG|1555|BUNGE LIMITED|74.24
20180315|G1757E113|CMCL|4710|CALEDONIA MNG CORP PLC SHS NEW|7.02
20180315|G18920127|CICWS|1158|CAPITOL INVT CORP IV WT PUR ON|1.10
20180315|G1992S109|CISN|69243|CISION LTD|12.45
20180315|G1992S117|CISNWS|2448|CISION LTD WTS|2.58
20180315|G21107100|CO|152|CHINA CORD BLOOD CORP ORDINARY|11.15
20180315|G2113X134|CCCL|913|CHINA CERAMICS CO LTD USD SHS |1.70
20180315|G21174100|CNIT|38|CHINA INFORMATION TECHNOLOGY, |2.03
20180315|G2118P102|CCRC|2951|CHINA CUSTOMER RELATIONS CTRS |14.57
20180315|G2120A101|CIFS|90|CHINA INTERNET NATIONWIDE FINL|32.34
20180315|G21515104|CBPO|499|CHINA BIOLOGIC PRODS HLDGS INC|83.67
20180315|G21612109|CLDC|759|CHINA LENDING CORP SHS (VGB)|1.96
20180315|G2345N110|CMSSW|1750|CM SEVEN STAR ACQUISITION CORP|0.24
20180315|G2379F124|CNACU|200|CONSTELLATION ALPHA CAP CORP U|10.30
20180315|G2379F132|CNACR|3445|CONSTELLATION ALPHA CAP CORP R|0.32
20180315|G2519Y108|BAP|532|CREDICORP LTD (COMM $5.00 PAR)|215.89
20180315|G25343107|CZZ|22|COSAN LIMITED SHS A (BERMUDA) |11.21
20180315|G25839104|CCE|401|COCA-COLA EUROPEAN PARTNERS PL|41.21
20180315|G2709G107|DLPH|554|DELPHI TECHNOLOGIES PLC|47.76
20180315|G27358103|DESP|247|DESPEGAR.COM CORP ORD SH (VGB)|32.43
20180315|G30401106|ENDP|800|ENDO INTL PLC ORD SHS (IRL)|7.05
20180315|G3075P101|ESGR|60|ENSTAR GROUP LIMITED ORD SHS|214.05
20180315|G3198U102|ESNT|1139|ESSENT GROUP LTD COM SHS (BMU)|40.92
20180315|G3206V100|ESTR|430|ESTRE AMBIENTAL IN SHS (CYM)|9.85
20180315|G33277107|FAMI|536|FARMMI INC ORDINARY SHARES (CY|6.56
20180315|G3402M110|FGWS|147|FGL HLDGS WTS EXP (CYM)|1.95
20180315|G3788M114|EROS|100|EROS INTL PLC ORD SHS (IMN)|13.15
20180315|G38327105|GPRK|85|GEOPARK LTD. USD SHARES (BMU) |9.91
20180315|G39108108|GTES|2735|GATES INDL CORP PLC SHS (GBR) |18.01
20180315|G39637205|GOGL|300|GOLDEN OCEAN GROUP LTD SHS NEW|8.93
20180315|G4182A128|GTYHW|110300|GTY TECHNOLOGY HLDGS INC WT EX|1.10
20180315|G4474Y214|JHG|199|HENDERSON GROUP PLC ORD SHS (J|35.50
20180315|G4481U106|HIHO|1327|HIGHWAY HOLDINGS LTD|4.70
20180315|G4617B105|HZNP|2704|HORIZON PHARMA PLC ORD SHS (IR|15.31
20180315|G4705A100|ICLR|100|ICON PLC ADR|121.72
20180315|G4740B105|ICHR|13130|ICHOR HLDGS LTD SHS (CYM)|27.17
20180315|G47567105|INFO|500|IHS MARKIT LTD (BMU)|48.84
20180315|G47791101|IR|14|INGERSOLL-RAND PLC ORD SHS (IR|88.32
20180315|G48833100|WFT|2000|WEATHERFORD INT'L PLC (IRELAND|2.73
20180315|G491BT108|IVZ|1244|INVESCO LTD (NEW)|33.27
20180315|G5005R107|JRVR|396|JAMES RIVER GROUP HOLDINGS LTD|34.34
20180315|G51502105|JCI|884|JOHNSON CTLS INTL PLC SHS (IRL|37.22
20180315|G5315B107|KOS|6573|KOSMOS ENERGY LTD|6.07
20180315|G54050102|LAZ|279|LAZARD LTD|55.94
20180315|G5480U104|LBTYA|168|LIBERTY GLOBAL PLC SHS CL A|32.96
20180315|G54971208|LINU|20163|LINIU TECHNOLOGY GROUP SHS NEW|2.00
20180315|G5753U112|MHLD|2970|MAIDEN HOLDINGS LTD COM STK (B|6.40
20180315|G5753U146|MHPRD|100|MAIDEN HOLDINGS LTD. PREFERRED|16.75
20180315|G5784H106|MANU|327|MANCHESTER UTD PLC NEW|20.00
20180315|G5785G107|MNK|940|MALLINCKRODT PUB LTD CO SHS (I|15.91
20180315|G60754101|KORS|9|MICHAEL KORS HLDGS LTD ORD SHS|61.10
20180315|G6095L109|APTV|1255|APTIV PLC SHS (JEY)|89.30
20180315|G63907102|NTP|857|NAM TAI PPTY INC COM SHS (VGB)|13.30
20180315|G64335105|NEWA|2400|NEWATER TECHNOLOGY INC. SHS (V|16.32
20180315|G6455X107|NETS|220|NETSHOES CAYMAN LTD COM (CYM) |8.40
20180315|G65431101|NE|2347|NOBLE CORP PLC ORD SHS (UK)|4.17
20180315|G65773106|NAT|6035|NORDIC AMERICAN TANKERS LTD SH|2.18
20180315|G66721104|NCLH|150|NORWEGIAN CRUISE LINE HLDGS LT|55.95
20180315|G6674U108|NVCR|2323|NOVOCURE LTD ORD SHS (JEY)|22.20
20180315|G66964118|ORIG|218|OCEAN RIG UDW INC CLASS A COMM|25.15
20180315|G6772P100|OMAD|3201|ONE MADISON CORP CLASS A (CYM)|9.53
20180315|G6772P126|OMADWS|871|ONE MADISON CORP WT EXP (CYM) |0.80
20180315|G68707101|PAGS|4081|PAGSEGURO DIGITAL LTD|35.48
20180315|G6891L105|PANL|16723|PANGEA LOGISTICS SOLUTIONS LTD|3.02
20180315|G7S00T104|PNR|12446|PENTAIR PLC|70.64
20180315|G7126L100|EAGL|670|PLATINUM EAGLE ACQUISITION COR|9.70
20180315|G7126L126|EAGLU|153|PLATINUM EAGLE ACQU CORP UIT 1|10.25
20180315|G7185A102|PTGEF|13868|PORTAGE BIOTECH INC. ORDINARY |0.10
20180315|G72800108|PRTA|766|PROTHENA CORP PLC SHS (IRL)|34.66
20180315|G7415M108|RCON|24070|RECON TECHNOLOGY LTD ORD SHS (|1.31
20180315|G74760102|RWGE|3901|REGALWOOD GLOBAL ENERGY LTD|9.58
20180315|G7496G103|RNR|2307|RENAISSANCERE HOLDINGS LTD|136.02
20180315|G7665A101|RDC|140|ROWAN COMPANIES INC (UK)|12.11
20180315|G7777C102|SROYF|2200|SAILFISH RTY CORP SHS (VGB)|1.25
20180315|G7945E105|SDRL|135253|SEADRILL LIMITED (BERMUDA)|0.25
20180315|G7945M107|STX|2756|SEAGATE TECH PLC (IRL)|59.93
20180315|G8062D128|STNLU|23344|SENTINEL ENERGY SVCS INC UNIT |9.94
20180315|G81075106|SFL|55269|SHIP FINANCE INTERNATIONAL LTD|14.75
20180315|G81276100|SIG|118639|SIGNET JEWELERS LTD COM SHS|38.22
20180315|G81477104|SINA|38|SINA CORPORATION|118.46
20180315|G8250R103|IPOA|100|SOCIAL CAP HEDOSOPHIA HLDGS CO|10.03
20180315|G8250R129|IPOAWS|490|SOCIAL CAP HEDOSOPHIA HLDGS CO|1.73
20180315|G84720104|STE|827|STERIS PLC SHS USD (GBR)|94.91
20180315|G8827U100|TPRE|604|THIRD PT REINSURANCE LTD COM S|14.60
20180315|G89479102|TRMD|16107|TORM PLC SHS CL A|8.05
20180315|G9001E102|LILA|116|LIBERTY LATIN AMER LTD CL A (B|21.63
20180315|G9001E128|LILAK|2981|LIBERTY LATIN AMER LTD CL C (B|21.50
20180315|G9078F107|TRTN|41|TRITON INTL LTD CL A (BMU)|31.25
20180315|G9108L108|TNP|4200|TSAKOS ENERGY NAVIGATION LTD|3.58
20180315|G9325C113|VTGGF|2095|VANTAGE DRILLING INTL ST UNIT |210.00
20180315|G9376R100|VVPR|1|VIVOPOWER INTERNATIONAL PLC SH|2.39
20180315|G97822103|PRGO|1365|PERRIGO COMPANY PLC (IRL)|85.78
20180315|G98294104|XL|6594|XL-GROUP LTD COM SHS (BMU)|55.45
20180315|G98847208|YECO|2073|YULONG ECO-MATLS LTD SHS NEW 2|3.36
20180315|G9892K100|ZKIN|8640|ZK INTL GROUP CO LTD SHS (VGB)|7.15
20180315|H17182108|CRSP|1059|CRISPR THERAPEUTICS AG NAMEN A|58.17
20180315|H50430232|LOGI|347|LOGITECH INTERNATIONAL S.A .OR|39.23
20180315|H5861P103|OBSV|271|OBSEVA SA COM SHS (CHE)|13.40
20180315|H84689100|TCPIF|900|TCP INTERNATIONAL HLDGS LTD CO|0.91
20180315|H8817H100|RIG|29794|TRANSOCEAN LTD (SWITZERLAND)|9.78
20180315|L0175J104|ASPS|6090|ALTISOURCE PORTFOLIO SOLUTIONS|28.99
20180315|L0223L101|ARD|152|ARDAGH GROUP S A CL A|19.38
20180315|L0427L105|ATTO|2791|ATENTO S A ORD SHS (LUX)|9.55
20180315|L1995B107|CAAP|678|CORPORACION AMER ARPTS S A|14.25
20180315|L44385109|GLOB|70|GLOBANT S A COM SHS (LUX)|53.05
20180315|L5140P101|I|612|INTELSAT S A COM (LUX)|4.93
20180315|L67359106|NEXA|265|NEXA RES S A COM (LUX)|19.37
20180315|L7257P114|PACDQ|292|PACIFIC DRILLING S.A LUXEMBOUR|0.65
20180315|L72967109|OEC|1600|ORION ENGINEERED CARBONS S.A.(|28.50
20180315|M0854Q105|ALLT|301|ALLOT COMMUNICATIONS LTD ORD S|5.64
20180315|M1492T105|ARCT|104|ARCTURUS THERAPEUTICS LTD SHS |5.95
20180315|M22013102|CRNT|29733|CERAGON NETWORKS LTD|2.83
20180315|M22465104|CHKP|3291|CHECK POINT SOFTWR TECHNLS LTD|104.95
20180315|M2361E112|CHEK|15048|CHECK-CAP LTD ORD SHS (ISR)|0.70
20180315|M25722105|CGEN|25765|COMPUGEN LTD|4.35
20180315|M26895108|CYRN|1400|CYREN LTD|2.30
20180315|M3760D101|ESLT|419|ELBIT SYSTEMS LTD|137.93
20180315|M4119S104|EVGN|1030|EVOGENE LTD ORD SHRS ORD SHARE|3.80
20180315|M46135105|FOMX|1039|FOAMIX PHARMACEUTICALS LTD ORD|5.71
20180315|M51474118|GILT|10400|GILAT SATELLITE NETWORKS LTD N|8.92
20180315|M6240T109|KMDA|263|KAMADA LTD ORD SHS (ISR)|5.15
20180315|M6786D104|MAGS|384|MAGAL SECURITY SYSTEMS LTD-ORD|6.14
20180315|M69676209|MTSL|1080|MER TELEMANAGEMENT SOLUTIONS L|1.92
20180315|M81863124|RADA|3028|RADA ELECTRONIC INDUSTRIES LTD|2.29
20180315|M81873107|RDWR|322|RADWARE LTD|21.64
