SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20110415|D1668R123|DDAIF|4850|DAIMLER AG|72.67
20110415|D18190898|DB|39605|DEUTSCHE BANK AG NAMEN AKT (DE|60.57
20110415|GMTESTAC4|TEST3|5000|GMTEST3|1.00
20110415|GMTESTAD2|TEST4|10000|GMTEST4|1000.00
20110415|GMTESTAF7|TEST5|15000|GMTEST5|1.00
20110415|G0114P100|AMLZF|30|AFRICAN MINERALS LIMITED ORDIN|8.30
20110415|G0229R108|ALTE|16|ALTERRA CAPITAL HLDGS LTD COM |21.95
20110415|G02602103|DOX|153|AMDOCS LTD ORD|29.52
20110415|G04136100|APWR|3878|A-POWER ENERGY GENERATION SYST|4.19
20110415|G0450A147|ARHPRA|197|ARCH CAPITAL GROUP LTD 8% PFD |25.53
20110415|G0450A154|ARHPRB|22|ARCH CAPITAL GROUP LTD. 7.87% |25.59
20110415|G0471F109|APAGF|635|APCO OIL AND GAS INTERNATIONAL|82.27
20110415|G05384105|AHL|3092|ASPEN INSURANCE HOLDINGS LTD O|28.22
20110415|G05384139|AHLPRA|174|ASPEN INSURANCE HLDGS LTD PERF|24.11
20110415|G06750106|AUTC|24479|AUTOCHINA INTERNATIONAL LIMITE|31.16
20110415|G0692U109|AXS|100|AXIS CAPITAL HOLDINGS LTD|35.67
20110415|G0692U208|AXSPRA|592|AXIS CAPITAL HOLDINGS, LTD PFD|24.95
20110415|G10082140|EXXI|1076|ENERGY XXI|33.85
20110415|G1151C101|ACN|1950|ACCENTURE PLC CL-A ORDINARY SH|55.56
20110415|G16252101|BIP|12720|BROOKFIELD INFRASTRUCTURE PART|23.24
20110415|G16962105|BG|678|BUNGE LIMITED|71.60
20110415|G20045202|CETV|30441|CENTRAL EUROPEAN MEDIA ENTRP-A|21.24
20110415|G2022L114|CHINA|4209|CDC CORPORATION CL A COM|2.96
20110415|G2110R114|IMOS|2|CHIPMOS TECHNOLOGIES BERMUDA L|8.63
20110415|G2110U109|CHNR|6238|CHINA NATURAL RESOURCES, INC|13.53
20110415|G21101103|CHOP|3300|CHINA GERUI ADVANCED MATERIALS|5.13
20110415|G21107100|CO|751|CHINA CORD BLOOD CORP ORDINARY|3.41
20110415|G21125102|CNWHF|66566|CHINA NETWORKS INTL HLDGS LTD |0.01
20110415|G2113X100|CCCL|200|CHINA CERAMICS CO (F)|4.55
20110415|G21176303|CABL|157193|CHINA CABLECOM HLDGS LTD ORD S|0.36
20110415|G24140108|CBE|254|COOPER INDUSTRIES ,PLC ORDINAR|66.46
20110415|G2519Y108|BAP|403|CREDICORP LTD (COMM $5.00 PAR)|95.00
20110415|G25343107|CZZ|105|COSAN LIMITED SHS A (BERMUDA) |12.07
20110415|G30397106|ENH|597|ENDURANCE SPECIALTY HOLDINGS L|46.40
20110415|G3156P103|ASA|4699|ASA GOLD AND PRECIOUS METALS L|32.66
20110415|G3163G104|CNR|73901|CHINA METRO-RURAL HOLDINGS LIM|4.12
20110415|G32030101|CLWT|252|EURO TECH HOLDINGS CO LTD|1.34
20110415|G3223R108|RE|2428|EVEREST RE GP LTD(BERM)HLDG CO|91.21
20110415|G3682E127|FRO|624|FRONTLINE LTD|22.54
20110415|G3704F102|FFHL|548|FUWEI FILMS (HOLDINGS) CO., LT|3.60
20110415|G38490143|GFCU|300|GEROVA FINL GRP LTD UNITS CONS|3.75
20110415|G38490176|GFCWS|480|GEROVA FINANCIAL GROUP LTD WTS|0.16
20110415|G38490200|GFC|4747|GEROVA FINANCIAL GROUP LTD NEW|5.28
20110415|G3921A175|GLBC|8425|GLOBAL CROSSING LTD NEW (BERMU|25.76
20110415|G3922B107|G|1430|GENPACT LIMITED|15.60
20110415|G39300101|GSOL|3902|GLOBAL SOURCES LTD|11.60
20110415|G4095J109|GLRE|119|GREENLIGHT CAPITAL RE LTD CL A|28.20
20110415|G45667105|HOLI|9926|HOLLYSYS AUTOMATION TECHNOLOGI|12.74
20110415|G47791101|IR|68|INGERSOLL-RAND PLC ORD SHS (IR|46.72
20110415|G5299G106|VLCCF|903|KNIGHTSBRIDGE TANKERS LTD|24.12
20110415|G56462149|LORBQ|49712|LORAL SPACE&COMMUNI CV C 6%PFD|0.02
20110415|G5760D111|MAJC|600|MAJESTIC CAPITAL LTD (BMU)|0.38
20110415|G5876H105|MRVL|5564|MARVELL TECH GROUP LTD|15.65
20110415|G62185106|MRH|3|MONTPELIER RE HOLDINGS LTD|17.82
20110415|G6359F103|NBR|8948|NABORS INDS LTD (NEW) BERMUDA |30.61
20110415|G64626115|NEWL|499|NEWLEAD HOLDINGS LTD|2.19
20110415|G65773106|NAT|15736|NORDIC AMERICAN TANKER SHPG LT|23.37
20110415|G67742109|OB|330|ONEBEACON INSURANCE GROUP LTD |13.39
20110415|G67828106|SEED|2822|ORIGIN AGRITECH LIMITED|7.10
20110415|G6852T105|PRE|27510|PARTNERRE LTD|79.64
20110415|G6852T204|PREPRC|175|PARTNERRE LTD PFD C|24.45
20110415|G7127P100|PTP|300|PLATINUM UNDERWRITERS HLDGS LT|37.26
20110415|G72457115|PRD|2|Primus Guaranty, LTD. Sr Nt (B|21.19
20110415|G7293H189|PUKPRA|100|PRUDENTIAL PLC 6.50 EXCHG PERP|24.83
20110415|G7303A109|XING|2700|QIAO XING UNIV RES INC COM STK|2.22
20110415|G73031109|QXM|895|QIAO XING MOBILE COMMUNICATION|3.09
20110415|G7945E105|SDRL|4466|SEADRILL LIMITED (BERMUDA)|34.81
20110415|G7945M107|STX|93|SEAGATE TECH PLC (IRL)|17.09
20110415|G7982P104|DJSP|2680|DJSP ENTERPRISES INC (VG)|0.07
20110415|G79978105|BOX|9|SEACUBE CONTAINER LEASING LTD |15.59
