SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20121115|D18190898|DB|48663|DEUTSCHE BANK AG NAMEN AKT (DE|41.70
20121115|E8683R144|SANPRE|4759|SANTANDER FIN PFD S.A. UNIPERS|26.84
20121115|G0114P100|AMLZF|942|AFRICAN MINERALS LIMITED ORDIN|4.05
20121115|G01767105|ALKS|21336|ALKERMES PLC ORDINARY SHS (IRE|19.47
20121115|G0229R108|ALTE|200|ALTERRA CAPITAL HLDGS LTD COM |22.18
20121115|G02602103|DOX|600|AMDOCS LTD ORD|31.96
20121115|G02995101|ASI|93|AMERICAN SAFETY INSURANCE HOLD|16.26
20121115|G0408V102|AON|900|AON PLC ORD SHS CL A NEW (UK) |55.89
20121115|G0450A105|ACGL|1403|ARCH CAPITAL GROUP LTD|42.45
20121115|G0450A204|ARHPRC|1228|ARCH CAPITAL GROUP LTD. 6.75% |26.33
20121115|G0464B107|AGII|100|ARGO GROUP INTERNATIONAL HOLDI|32.66
20121115|G05384139|AHLPRA|626|ASPEN INSURANCE HLDGS LTD PERF|26.41
20121115|G0539K108|AERL|15510|ASIA ENTERTAINMENT & RES LTD O|3.40
20121115|G0585R106|AGO|1074|ASSURED GUARNATY LTD|12.76
20121115|G06368115|AACOW|100|AUSTRALIA ACQUISITION CORP WAR|0.20
20121115|G0692U208|AXSPRA|500|AXIS CAPITAL HOLDINGS, LTD PFD|25.38
20121115|G0692U307|AXSPRC|862|AXIS CAPITAL HOLDINGS LIMITED |26.38
20121115|G10082140|EXXI|2297|ENERGY XXI|32.70
20121115|G1151C101|ACN|61678|ACCENTURE PLC CL-A ORDINARY SH|65.05
20121115|G16962105|BG|2467|BUNGE LIMITED|71.01
20121115|G20045202|CETV|22347|CENTRAL EUROPEAN MEDIA ENTRP-A|4.68
20121115|G2022L114|CDCAQ|1054|CDC CORPORATION CL A COM|5.00
20121115|G21082105|CYD|100|CHINA YUCHAI INTL LTD|14.32
20121115|G2110U109|CHNR|30|CHINA NATURAL RESOURCES, INC|5.61
20121115|G21101103|CHOP|9936|CHINA GERUI ADVANCED MATERIALS|1.32
20121115|G21107100|CO|1259|CHINA CORD BLOOD CORP ORDINARY|2.79
20121115|G2113X100|CCCL|4868|CHINA CERAMICS CO (F)|1.51
20121115|G21174100|CNIT|3593|CHINA INFORMATION|1.01
20121115|G24140108|CBE|545|COOPER INDUSTRIES ,PLC ORDINAR|75.88
20121115|G2519Y108|BAP|503|CREDICORP LTD (COMM $5.00 PAR)|136.56
20121115|G25343107|CZZ|3020|COSAN LIMITED SHS A (BERMUDA) |16.47
20121115|G2554F113|COV|6479|COVIDIEN PLC|55.88
20121115|G27823106|DLPH|282479|DELPHI AUTOMOTIVE PLC|31.93
20121115|G30397106|ENH|290|ENDURANCE SPECIALTY HOLDINGS L|38.47
20121115|G3156P103|ASA|395|ASA GOLD AND PRECIOUS METALS L|21.90
20121115|G3157S106|ESV|933|ENSCO INTERNATIONAL PLC,LONDON|54.08
20121115|G3223R108|RE|100|EVEREST RE GP LTD(BERM)HLDG CO|103.61
20121115|G32335104|EDS|1856|EXCEED COMPANY LTD ORD SHS|1.39
20121115|G3323L100|FN|1911|FABRINET ORD SHS (CYM)|11.75
20121115|G3682E127|FRO|41967|FRONTLINE LTD|3.82
20121115|G3704F102|FFHL|2666|FUWEI FILMS (HOLDINGS) CO., LT|1.35
20121115|G3727Q101|FSL|123|FREESCALE SEMICONDUCTOR LTD|8.14
20121115|G37585109|GLOG|1918|GASLOG LTD COMMON SHS (BERMUDA|10.72
20121115|G39319101|GBLI|26|GLOBAL INDEMNITY PLC COM STK (|21.67
20121115|G39320117|GAI|275|GLOBAL-TECH ADVANCED INNOVATIO|5.02
20121115|G4388N106|HELE|100|HELEN OF TROY LTD-NEW-BERMUDA |28.73
20121115|G4412G101|HLF|284|HERBALIFE LTD|45.75
20121115|G4481U106|HIHO|178|HIGHWAY HOLDINGS LTD|1.82
20121115|G45667105|HOLI|2656|HOLLYSYS AUTOMATION TECHNOLOGI|9.32
20121115|G50871105|JAZZ|98|JAZZ PHARMACEUTICALS PLC COM S|50.57
20121115|G5138L100|JST|1000|JINPAN INT'L LTD(COMMON)|4.61
20121115|G5299G106|VLCCF|1109|KNIGHTSBRIDGE TANKERS LTD|5.25
20121115|G54050102|LAZ|4034|LAZARD LTD|26.69
20121115|G54624112|AORE|410|AMERICAN OVERSEAS GROUP LIMITE|14.01
20121115|G5753U112|MHLD|1322|MAIDEN HOLDINGS LTD COM STK (B|8.73
20121115|G6331P104|AOSL|1993|ALPHA & OMEGA SEMICONDUCTOR LT|8.08
20121115|G6359F103|NBR|651|NABORS INDS LTD (NEW) BERMUDA |13.29
20121115|G65773106|NAT|1362|NORDIC AMERICAN TANKERS LTD SH|8.25
20121115|G67742109|OB|160|ONEBEACON INSURANCE GROUP LTD |13.16
20121115|G67743107|OEH|13|ORIENT-EXPRESS HOTELS LTD CL A|11.30
20121115|G67828106|SEED|3372|ORIGIN AGRITECH LIMITED|1.40
20121115|G6852T105|PRE|100|PARTNERRE LTD|78.10
20121115|G6852T204|PREPRC|522|PARTNERRE LTD PFD C|25.42
20121115|G68603508|PREPRE|399|PARTNERRE LTD. PFD SER E (BERM|27.45
20121115|G72436119|PACQU|100|PRIME ACQUISITION CORP UTS CON|8.40
20121115|G72436127|PACQW|2600|PRIME ACQUISITION CORP|0.35
20121115|G7415M108|RCON|244|RECON TECHNOLOGY LTD ORD SHS (|1.16
20121115|G7495T106|EBOD|1539|RENEWABLE ENERGY TRADE BOARD C|1.80
20121115|G7496G103|RNR|297|RENAISSANCERE HOLDINGS LTD|79.07
20121115|G7498P309|RNRPRC|908|RENAISSANCERE HLDGS LTD 6.08% |24.99
20121115|G7498P408|RNRPRD|1539|RENAISSANCERE HOLDINGS LTD 6.6|25.25
20121115|G7665A101|RDC|301|ROWAN COMPANIES INC (UK)|30.96
20121115|G7945E105|SDRL|70066|SEADRILL LIMITED (BERMUDA)|37.82
20121115|G7945M107|STX|408|SEAGATE TECH PLC (IRL)|26.78
20121115|G8005Y106|IDI|37|SEARCHMEDIA HOLDINGS LIMITED|1.14
20121115|G8005Y114|IDIWS|479|SEARCHMEDIA HOLDINGS LTD WARRA|0.12
20121115|G80751103|SGOC|5207|SGOCO TECHNOLOGY LTD ORD SHS (|1.13
20121115|G81075106|SFL|294|SHIP FINANCE INTERNATIONAL LTD|14.31
20121115|G81276100|SIG|750|SIGNET JEWELERS LTD COM SHS|51.68
20121115|G81477104|SINA|100|SINA CORPORATION|52.44
20121115|G8766E109|TGH|417|TEXTAINER GROUP HOLDINGS LTD (|28.05
20121115|G8883T104|OINK|462|TIANLI AGRITECH INC COM SH (VG|0.85
20121115|G89982105|TAT|651|TRANSATLANTIC PETROLEUM LTD OR|0.80
20121115|G9103F106|TRIT|24544|TRI-TECH HLDG INC ORD SHS (KY)|3.38
20121115|G9319H102|VR|214|VALIDUS HOLDINGS, LTD|33.54
20121115|G93205113|VTG|6195|VANTAGE DRILLING COMPANY ORD S|1.67
20121115|G93285107|VELT|10451|VELTI PLC, ST HELIER ORDINARY |6.64
20121115|G9456A100|GLNG|10517|GOLAR LNG LTD (BERMUDA)|39.01
20121115|G98268108|XRTX|13|XYRATEX LTD (BERMUDA)|8.50
20121115|G98777108|YTEC|513|YUCHENG TECHNOLOGIES LIMITED C|3.84
20121115|H0023R105|ACE|1546|ACE LIMITED (SWITZERLAND)|76.10
20121115|H01531104|AWH|285|ALLIED WORLD ASSURANCE COMP HL|78.50
20121115|H27013103|WFT|2600|WEATHERFORD INT'L LTD (SWITZER|9.09
20121115|H27178104|FWLT|28057|FOSTER WHEELER AG (SWITZERLAND|21.99
20121115|H2906T109|GRMN|25707|GARMIN LTD COM STK (CH)|36.12
20121115|H4304K110|IQPOF|4400|IQ POWER AG NAMEN AKT (SWITZER|0.02
20121115|H50430232|LOGI|4777|LOGITECH INTERNATIONAL S.A .OR|6.63
20121115|H5833N103|NE|540|NOBLE CORP ORD SHS (CHE)|34.12
20121115|H6169Q108|PNR|175|PENTAIR LTD|43.74
20121115|H84989104|TEL|854|TE CONNECTIVITY LTD|33.50
20121115|H8817H100|RIG|264|TRANSOCEAN LTD (SWITZERLAND)|44.39
20121115|H89231338|UBS|9924|USB AG (NEW)|14.89
20121115|L00849106|AGRO|1649|ADECOAGRO S A COM SHS (LUX)|8.99
20121115|L0175J104|ASPS|188|ALTISOURCE PORTFOLIO SOLUTIONS|102.44
20121115|L3466T104|FSR|200|FLAGSTONE REINSURANCE HOLDINGS|8.42
20121115|L7257P106|PACD|1885|PACIFIC DRILLING S.A.LUXEMBOUR|9.90
20121115|M0854Q105|ALLT|972|ALLOT COMMUNICATIONS LTD ORD S|20.81
20121115|M0861T100|ALVR|525|ALVARION LTD|0.40
20121115|M15342104|AUDC|3387|AUDIOCODES LTD|2.50
20121115|M15629104|BCOM|72|B COMMUNICATIONS LTD|4.25
20121115|M15633106|BWEBF|2199|BACKWEB TECHNOLGIES LTD|0.18
20121115|M20157117|BPHX|2072|BLUEPHOENIX SOLUTIONS, LTD|3.94
20121115|M20791105|CAMT|169|CAMTEK LTD.|1.37
20121115|M2196U109|CEL|100|CELLCOM ISRAEL LTD ORD SHS (IS|8.55
20121115|M22465104|CHKP|2804|CHECK POINT SOFTWR TECHNLS LTD|44.23
20121115|M23798107|CIMT|2892|CIMATRON LTD ORD SHS|4.39
20121115|M25082104|CKSW|200|CLICKSOFTWARE TECH LTD|6.96
20121115|M25596202|CTCH|300|COMMTOUCH SOFTWARE LTD NEW|2.52
20121115|M25722105|CGEN|2772|COMPUGEN LTD|3.97
20121115|M3760D101|ESLT|3|ELBIT SYSTEMS LTD|34.37
20121115|M40184109|ELTK|100|ELTEK LTD|0.95
20121115|M4146Y108|EZCH|138476|EZCHIP SEMICONDUCTOR LIMITED O|35.14
20121115|M4793C102|GZT|1818|GAZIT GLOBE LTD ORD SHS (ISR) |10.93
20121115|M51363113|MLNX|70613|MELLANOX TECHNOLOGIES, LTD ORD|83.49
20121115|M51474118|GILT|315|GILAT SATELLITE NETWORKS LTD N|4.76
20121115|M52523103|WILC|4040|G.WILLI-FOOD INTL INC|4.35
20121115|M6717V108|LAXAF|4062|LAXAI PHARMA LTD ORD SHS (ISR)|.
20121115|M6786D104|MAGS|173|MAGAL SECURITY SYSTEMS LTD-ORD|3.97
20121115|M6787E101|CALL|11457|MAGICJACK VOCALTEC LTD ORD SHS|16.87
20121115|M69676126|MTSL|3859|MER TELEMANAGEMENT SOLUTIONS L|2.85
20121115|M69897110|MTLK|749|METALINK LTD ORD SHS (ISR)|1.04
20121115|M70240102|MNDO|782|MIND C.T.I. LTD|1.97
20121115|M78673106|PERI|2983|PERION NETWORK LTD ORD SHS (IS|9.03
20121115|M8183P102|RRST|1095|RRSAT GLOBAL COMMUNICATIONS NE|6.39
20121115|M81865111|RDCM|607|RADCOM LTD ORD SHS|3.01
20121115|M81873107|RDWR|243|RADWARE LTD|32.50
20121115|M8215Q110|RITT|290|RIT TECHNOLOGIES LTD COM STK (|4.24
20121115|M8215W109|RTLX|53|RETALIX LTD|20.60
20121115|M82183126|ROSG|52454|ROSETTA GENOMICS LTD ORD SHS N|4.06
20121115|M82382108|SCIXF|9087|SCAILEX CORPORATION LTD ORD SH|0.84
20121115|M87245102|ELOS|56|SYNERON MEDICAL LTD ORD SHARES|7.65
20121115|M8737E108|TARO|4|TARO PHARMACEUTICAL INDS LTD|46.00
20121115|M8740S227|TATT|450|TAT TECHNOLOGIES LTD-ORD|4.66
20121115|M87896102|TISA|472|TOP IMAGE SYS LTD|3.67
20121115|M8791A109|OTIV|6227|ON TRACK INNOVATIONS LTD|1.27
20121115|M9068E105|SODA|9517|SODASTREAM INTERNATIONAL LTD|35.14
20121115|N00927348|AEF|16560|AEGON NV PERPETUAL CAP SECURIT|25.11
20121115|N07045102|ASMI|179|ASM INTERNATL N.V|34.16
20121115|N07059186|ASML|757|ASML HOLDING NV NY REG SHS NEW|55.13
20121115|N20935206|CNH|1203|CNH GLOBAL N.V. (NEW)|43.02
20121115|N22717107|CLB|379|CORE LABS N.V.|97.85
20121115|N53745100|LYB|4275|LYONDELLBASELL IND NV ORD SHS |49.21
20121115|N63218106|NLSN|177|NIELSEN HOLDINGS B V COM STK (|28.17
20121115|N72482107|QGEN|18335|QIAGEN NV|17.42
20121115|N7716A151|SPNS|932|SAPIENS INTL CORP NV NEW|3.38
20121115|P8696W104|SVA|3139|SINOVAC BIOTECH LTD|2.75
20121115|P94398107|ULTR|200|ULTRAPETROL (BAHAMAS) LTD COM |1.75
20121115|Q56767108|MMSDF|3500|MACARTHUR MINERALS LTD ORDINAR|0.40
20121115|U72603118|PLPM|695|PLANET PAYMENT INC COMMON SHAR|2.85
20121115|V3267N107|EXM|53277|EXCEL MARITIME CARRIER LTD(NEW|0.43
20121115|V5633W109|MMYT|2600|MAKEMYTRIP LIMITED ORDINDARY S|13.17
20121115|V7780T103|RCL|1034|ROYAL CARIBBEAN CRUISES LTD|34.04
20121115|Y0486S104|AVGO|217|AVAGO TECH LTD ORD SHS (SG)|33.04
20121115|Y0553W103|BALT|100|BALTIC TRADING LIMITED COMMON |3.12
20121115|Y09675102|TEU|3285|BOX SHIPS INCORPORATED SHS (MA|5.21
20121115|Y11082107|CPLP|200|CAPITAL PRODUCT PARTNERS L P (|6.54
20121115|Y1771G102|CMRE|3352|COSTAMARE INC COM STK (MHL)|12.63
20121115|Y1968P105|DAC|670|DANAOS CORPORATION COM STK (MA|2.77
20121115|Y2069P101|DCIX|4995|DIANA CONTAINERSHIPS INC|5.59
20121115|Y2109Q101|DRYS|82101|DRYSHIPS INC.|2.08
20121115|Y2187A119|EGLE|16089|EAGLE BULK SHIPPING INC COM ST|2.55
20121115|Y23592200|ESEA|2182|Euroseas Ltd. New Common Share|1.03
20121115|Y2573F102|FLEX|7758|FLEXTRONICS INTL LTD|5.61
20121115|Y26496144|FREE|4942|FREESEAS INC COM|0.19
20121115|Y2685T107|GNK|2625|GENCO SHIPPING & TRADING LTD|2.61
20121115|Y2711Y104|GIGM|400|GIGAMEDIA LIMITED|0.97
20121115|Y27183105|GSL|343|GLOBAL SHIP LEASE, INC. COM CL|2.68
20121115|Y2745C102|GMLP|100|GOLAR LNG PARTNERS LP COM UIT |26.45
20121115|Y62159101|NNA|100|NAVIOS MARITIME ACQUISITION CO|2.65
20121115|Y62196103|NM|1182|NAVIOS MARITIME HOLDINGS INC (|3.66
20121115|Y62267102|NMM|38451|NAVIOS MARITIME PARTNERS L.P. |12.11
20121115|Y64354205|ORIG|40|OCEAN RIG UDW INC|15.28
20121115|Y73760129|SHIP|2929|SEANERGY MARITIME|1.50
20121115|Y7542C106|STNG|40|SCORPIO TANKERS INC COM|5.65
20121115|Y75638109|SSW|2398|SEASPAN CORPORATION COM SHS (M|15.46
20121115|Y75638125|SSWPRC|129|SEASPAN CORP 9.50% SER C RED P|27.49
20121115|Y8162K121|SBLK|622|STAR BULK CARRIERS CORP COM ST|6.55
20121115|Y8564M105|TGP|2222|TEEKAY LNG PARTNERS L.P. COM U|35.84
20121115|Y8564W103|TK|2440|TEEKAY CORPORATION (MARSHALL I|30.21
20121115|Y8565J101|TOO|14108|TEEKAY OFFSHORE PARTNERS LP CO|24.75
20121115|Y8565N102|TNK|79896|TEEKAY TANKERS LTD CLASS A|2.58
20121115|000361105|AIR|74|A A R CORP|13.68
20121115|00081T108|ACCO|255|ACCO BRANDS CORPORATION|6.69
20121115|000868109|ACNB|1288|ACNB CORP|15.30
20121115|000957100|ABM|172|ABM INDUSTRIES INC|18.77
20121115|00104Q107|AFCE|1967|AFC ENTERPRISES INC|25.45
20121115|001055102|AFL|5048|AFLAC INC|49.64
