SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20100115|D1668R123|DAI|25970|DAIMLER AG|53.80
20100115|D18190898|DB|331|DEUTSCHE BANK AG NAMEN AKT|73.30
20100115|E8683R144|STDPRE|1|SANTANDER FIN PFD S.A. UNIPERS|28.50
20100115|E90215109|TLVT|550|TELEVENT GIT S.A. (SPAIN)|40.00
20100115|G0129K104|AYR|1281|AIRCASTLE LIMITED COM|11.21
20100115|G0219G203|AWH|10|ALLIED WORLD ASSURANCE COMPANY|46.44
20100115|G04136100|APWR|98222|A-POWER ENERGY GENERATION SYST|16.99
20100115|G0450A105|ACGL|11|ARCH CAPITAL GROUP LTD|71.10
20100115|G0450A147|ARHPRA|341|ARCH CAPITAL GROUP LTD 8% PFD |25.33
20100115|G0450A154|ARHPRB|1480|ARCH CAPITAL GROUP LTD. 7.87% |24.95
20100115|G05384105|AHL|442|ASPEN INSURANCE HOLDINGS LTD O|27.18
20100115|G05384139|AHLPRA|3649|ASPEN INSURANCE HLDGS LTD PERF|22.45
20100115|G0585R106|AGO|936|ASSURED GUARNATY LTD|23.58
20100115|G06750106|AUTC|5170|AUTOCHINA INTERNATIONAL LIMITE|24.18
20100115|G0692U208|AXSPRA|399|AXIS CAPITAL HOLDINGS, LTD PFD|23.50
20100115|G1151C101|ACN|224826|ACCENTURE PLC CL-A ORDINARY SH|43.12
20100115|G16252101|BIP|527|BROOKFIELD INFRASTRUCTURE PART|16.95
20100115|G16962105|BG|551|BUNGE LIMITED|68.07
20100115|G16962113|BGLIF|55|Bunge Limited Pref Shs Conv (B|690.00
20100115|G16962204|BGEPF|87|Bunge Limited 4.875% Perpetual|95.00
20100115|G1899E146|CUPUF|200|CARIBBEAN UTILITIES LTD CL-A|9.00
20100115|G20045202|CETV|400|CENTRAL EUROPEAN MEDIA ENTRP-A|28.34
20100115|G2110R106|IMOS|50339|CHIPMOS TECHNOLOGIES BERMUDA L|0.79
20100115|G2110U109|CHNR|212|CHINA NATURAL RESOURCES, INC|14.48
20100115|G21107118|CNDWF|2500|CHINA CORD BLOOD CORP WT EXP 1|1.30
20100115|G2112B109|CADQ|1250|CHINA DISCOVERY ACQUISITION CO|1.85
20100115|G21125102|CNWHF|105000|CHINA NETWORKS INTL HLDGS LTD |0.72
20100115|G21170108|CTXIF|50|CHINA LINEN TEXTILE INDUSTRY, |1.76
20100115|G21176105|CABL|403822|CHINA CABLECOM HOLDINGS, LTD. |0.72
20100115|G2136R106|CIEGF|4898|CIC ENERGY CORP ORD SHS (VIRGE|1.39
20100115|G2156W100|CFQCF|50250|CHINA FUNDAMENTAL ACQUISITION |7.97
20100115|G2156W118|CFQWF|5450|CHINA FUNDAMENTAL ACQUISITION |1.20
20100115|G23773107|CWCO|121|CONSOLIDATED WATER CO., INC.|13.99
20100115|G24140108|CBE|356|COOPER INDUSTRIES ,PLC ORDINAR|43.10
20100115|G29438101|EFUT|142|E-FUTURE INFORMATION TECHNOLOG|6.62
20100115|G30397106|ENH|125|ENDURANCE SPECIALTY HOLDINGS L|36.95
20100115|G3075P101|ESGR|596|ENSTAR GROUP LIMITED ORD SHS|67.50
20100115|G3156P103|ASA|24|ASA LIMITED|79.28
20100115|G32030101|CLWT|100|EURO TECH HOLDINGS CO LTD|2.32
20100115|G3396L102|FGXI|1054|FGX INTERNATINAL HLDGS LTD ORD|19.61
20100115|G36738105|FDP|558|FRESH DEL MONTE PRODUCE(ORD)|22.73
20100115|G3682E127|FRO|1717|FRONTLINE LTD|33.56
20100115|G36993106|FTLK|560|FUNTALK CHINA HOLDINGS LTD ORD|6.30
20100115|G3704F102|FFHL|1351|FUWEI FILMS (HOLDINGS) CO., LT|1.21
20100115|G3922B107|G|32|GENPACT LIMITED|15.35
20100115|G4095J109|GLRE|775|GREENLIGHT CAPITAL RE LTD CL A|23.17
20100115|G4481U106|HIHO|100|HIGHWAY HOLDINGS LTD|2.30
