SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20170117|B38564108|EURN|7000|EURONAV NV ANTWERPEN (BELGIUM)|8.30
20170117|D1668R123|DDAIF|517|DAIMLER AG|75.59
20170117|D18190898|DB|2727|DEUTSCHE BANK AG NAMEN AKT (DE|19.18
20170117|G0114P100|AMLZF|650177|AFRICAN MINERALS LIMITED ORDIN|.
20170117|G0335L102|ANFI|1695|AMIRA NATURE FOODS LTD ORD SHS|5.62
20170117|G037AX101|AMBA|70|AMBARELLA, INC ORD SHS|51.64
20170117|G0441P112|ANDAU|1118|ANDINA ACQUISITION CORP II UIT|10.59
20170117|G0441P138|ANDAW|200|ANDINA ACQUISITION CORP II WT |0.35
20170117|G0443N107|WAAS|12939|AQUAVENTURE HLDGS LTD SHS (VGB|19.17
20170117|G0450A105|ACGL|154|ARCH CAPITAL GROUP LTD|87.02
20170117|G05384105|AHL|48|ASPEN INSURANCE HOLDINGS LTD O|56.05
20170117|G05384154|AHLPRC|100|ASPEN INSURANCE HLDGS LTD FXD/|26.35
20170117|G0585R106|AGO|2466|ASSURED GUARNATY LTD|39.20
20170117|G0692U109|AXS|290|AXIS CAPITAL HOLDINGS LTD|65.29
20170117|G0692U117|AXSPRD|2790|AXIS CAPITAL HLDGS LTD PFD SR |24.21
20170117|G0726L125|AHPA|32|AVISTA HEALTHCARE PUBLIC ACQUI|9.82
20170117|G0750C108|AXTA|142|AXALTA COATING SYS LTD COM SHS|28.18
20170117|G0750W104|AXON|120|AXOVANT SCIENCES LTD COM SHS|12.96
20170117|G10082140|EXXIQ|11577830|ENERGY XXI LTD COM SHS|0.02
20170117|G14838109|MIME|3013|MIMECAST LTD ORD SHS (GBR)|21.17
20170117|G16249107|BPY|4|BROOKFIELD PPTY PARTNERS L P U|22.06
20170117|G16252101|BIP|23|BROOKFIELD INFRASTRUCTURE PART|34.62
20170117|G1757E105|CALVF|10340|CALEDONIA MNG CORP PLC SHS (JE|1.41
20170117|G20307107|CFCO|166|CF CORP SHS CL A (CYM)|9.96
20170117|G21082105|CYD|56|CHINA YUCHAI INTL LTD|13.61
20170117|G2110U109|CHNR|35976|CHINA NATURAL RESOURCES, INC|2.64
20170117|G21107100|CO|135|CHINA CORD BLOOD CORP ORDINARY|5.88
20170117|G2113X134|CCCL|7944|CHINA CERAMICS CO LTD USD SHS |2.19
20170117|G2118P102|CCRC|2506|CHINA CUSTOMER RELATIONS CTRS |17.90
20170117|G25839104|CCE|338|COCA-COLA EUROPEAN PARTNERS PL|32.15
20170117|G30397106|ENH|113|ENDURANCE SPECIALTY HOLDINGS L|92.72
20170117|G30401106|ENDP|420|ENDO INTL PLC ORD SHS (IRL)|13.19
20170117|G3157S106|ESV|198970|ENSCO INTERNATIONAL PLC,LONDON|11.28
20170117|G3198U102|ESNT|790|ESSENT GROUP LTD COM SHS (BMU)|32.44
20170117|G3323L100|FN|2051|FABRINET ORD SHS (CYM)|36.71
20170117|G3682E192|FRO|71|FRONTLINE LTD (BMU)|7.10
20170117|G3704F110|FFHL|27993|FUWEI FILMS HOLDINGS CO LTD SH|2.40
20170117|G37585109|GLOG|1460|GASLOG LTD COMMON SHS (BERMUDA|17.30
