SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20100216|D1668R123|DAI|1111|DAIMLER AG|44.48
20100216|D18190898|DB|10212|DEUTSCHE BANK AG NAMEN AKT|60.57
20100216|E8683R144|STDPRE|569|SANTANDER FIN PFD S.A. UNIPERS|27.20
20100216|E90215109|TLVT|433|TELEVENT GIT S.A. (SPAIN)|32.33
20100216|G0129K104|AYR|314|AIRCASTLE LIMITED COM|9.37
20100216|G02602103|DOX|353|AMDOCS LTD ORD|28.86
20100216|G02995101|ASI|384|AMERICAN SAFETY INSURANCE HOLD|13.92
20100216|G04136100|APWR|1168947|A-POWER ENERGY GENERATION SYST|11.74
20100216|G0450A105|ACGL|49|ARCH CAPITAL GROUP LTD|72.54
20100216|G0450A147|ARHPRA|226|ARCH CAPITAL GROUP LTD 8% PFD |25.34
20100216|G0450A154|ARHPRB|412|ARCH CAPITAL GROUP LTD. 7.87% |24.85
20100216|G0464B107|AGII|206|ARGO GROUP INTERNATIONAL HOLDI|26.50
20100216|G0471F109|APAGF|985|APCO OIL AND GAS INTERNATIONAL|20.99
20100216|G0538M121|CIOWS|300|ASIA SPECIAL SITUATION ACQUISI|0.40
20100216|G05384113|AHLPR|2|ASPEN INS HLDGS LTD PERP PFD I|55.30
20100216|G05384139|AHLPRA|55|ASPEN INSURANCE HLDGS LTD PERF|22.30
20100216|G0585R106|AGO|3898|ASSURED GUARNATY LTD|20.12
20100216|G06750106|AUTC|3746|AUTOCHINA INTERNATIONAL LIMITE|36.00
20100216|G0692U208|AXSPRA|315|AXIS CAPITAL HOLDINGS, LTD PFD|23.79
20100216|G10082140|EXXID|401|ENERGY XXI|19.61
20100216|G16252101|BIP|589|BROOKFIELD INFRASTRUCTURE PART|16.65
20100216|G16962105|BG|5468|BUNGE LIMITED|58.66
20100216|G20045202|CETV|2620|CENTRAL EUROPEAN MEDIA ENTRP-A|26.95
20100216|G2110R106|IMOS|30098|CHIPMOS TECHNOLOGIES BERMUDA L|0.64
20100216|G21101103|CHOP|7162|CHINA GERUI ADVANCED MATERIALS|6.40
20100216|G21101111|CHOPW|1441|CHINA GERUI ADVANCED MATERIALS|1.72
20100216|G21107100|CO|4220|CHINA CORD BLOOD CORP ORDINARY|5.84
20100216|G21107118|CNDWF|8000|CHINA CORD BLOOD CORP WT EXP 1|1.00
20100216|G21125102|CNWHF|44500|CHINA NETWORKS INTL HLDGS LTD |0.50
20100216|G2113X100|CCLTF|200|CHINA CERAMICS CO (F)|6.00
20100216|G21176105|CABL|568|CHINA CABLECOM HOLDINGS, LTD. |0.62
20100216|G21176113|CABLW|424|CHINA CABLECOM HOLDINGS, LTD. |0.04
20100216|G23773107|CWCO|3886|CONSOLIDATED WATER CO., INC.|12.51
20100216|G24140108|CBE|1818|COOPER INDUSTRIES ,PLC ORDINAR|43.78
20100216|G2519Y108|BAP|562|CREDICORP LTD (COMM $5.00 PAR)|76.46
20100216|G25343107|CZZ|1330|COSAN LIMITED SHS A (BERMUDA) |8.53
20100216|G2554F105|COV|200|COVIDIEN PLC|49.58
20100216|G30397106|ENH|24|ENDURANCE SPECIALTY HOLDINGS L|36.40
20100216|G3075P101|ESGR|263|ENSTAR GROUP LIMITED ORD SHS|63.50
20100216|G3156P103|ASA|539|ASA LIMITED|70.40
20100216|G3223R108|RE|287|EVEREST RE GP LTD(BERM)HLDG CO|80.97
20100216|G32335104|EDS|18500|EXCEED COMPANY LTD ORD SHS|8.83
20100216|G3396L102|FGXI|98|FGX INTERNATINAL HLDGS LTD ORD|19.73
20100216|G3529T105|FSR|310|FLAGSTONE REINSURANCE HOLDINGS|10.69
20100216|G36738105|FDP|2879|FRESH DEL MONTE PRODUCE(ORD)|19.90
20100216|G3682E127|FRO|1626|FRONTLINE LTD|26.03
20100216|G36993106|FTLK|238|FUNTALK CHINA HOLDINGS LTD ORD|5.77
20100216|G36993122|FTLUF|900|FUNTALK CHINA HOLDINGS LTD WAR|1.30
20100216|G36993130|FTLZF|375|FUNTALK CHINA HLDGS LTD SERIES|9.00
20100216|G37260109|GRMN|6534|GARMIN LTD|31.95
20100216|G3921A175|GLBC|194|GLOBAL CROSSING LTD NEW (BERMU|12.76
20100216|G3922B107|G|2429|GENPACT LIMITED|15.44
20100216|G39300101|GSOL|108|GLOBAL SOURCES LTD|6.24
20100216|G4095J109|GLRE|188|GREENLIGHT CAPITAL RE LTD CL A|23.30
20100216|G4388N106|HELE|575|HELEN OF TROY LTD-NEW-BERMUDA |23.48
20100216|G4481U106|HIHO|169|HIGHWAY HOLDINGS LTD|1.88
20100216|G491BT108|IVZ|2448|INVESCO LTD (NEW)|18.44
20100216|G49398103|IRIDQ|39644|IRIDIUM WORLD COMMUNCTNS LTD-A|0.08
20100216|G5138L100|JST|34962|JINPAN INT'L LTD(COMMON)|48.00
20100216|G5299G106|VLCCF|114|KNIGHTSBRIDGE TANKERS LTD|15.01
20100216|G54050102|LAZ|22437|LAZARD LTD|35.92
20100216|G56462149|LORBQ|54212|LORAL SPACE&COMMUNI CV C 6%PFD|0.02
20100216|G5753U112|MHLD|867|MAIDEN HOLDINGS LTD COM STK (B|6.85
20100216|G5876H105|MRVL|1507|MARVELL TECH GROUP LTD|19.39
20100216|G6052F103|MXGL|3507|MAX CAPITAL GROUP LTD HAMILTON|22.67
20100216|G62185106|MRH|3870|MONTPELIER RE HOLDINGS LTD|16.97
20100216|G65773106|NAT|4382|NORDIC AMERICAN TANKER SHPG LT|28.88
20100216|G6769T115|ORXGF|8200|ORCA EXPLORATION GROUP INC SHS|3.61
20100216|G67743107|OEH|512|ORIENT-EXPRESS HOTELS LTD CL A|11.28
20100216|G67828106|SEED|11038|ORIGIN AGRITECH LIMITED|8.80
20100216|G6852T105|PRE|207|PARTNERRE LTD|76.28
20100216|G72457107|PRS|124|PRIMUS GUARANTY LTD|3.41
20100216|G72457115|PRD|447|Primus Guaranty, LTD. Sr Nt (B|15.47
20100216|G7293H114|PUKPR|232|PRUDENTIAL PLC PERPETUAL SUB C|24.11
20100216|G7293H189|PUKPRA|140|PRUDENTIAL PLC 6.50 EXCHG PERP|22.85
20100216|G7303A109|XING|1425|QIAO XING UNIV TELEPHONE INC|1.81
20100216|G73031109|QXM|2040|QIAO XING MOBILE COMMUNICATION|2.47
20100216|G73537402|SKRUF|287|SCOTTISH RE GROUP LTD PERPETUA|5.50
20100216|G7415M108|RCON|388|RECON TECHNOLOGY LTD ORD SHS (|6.33
20100216|G7498P309|RNRPRC|645|RENAISSANCERE HLDGS LTD 6.08% |20.30
20100216|G7498P408|RNRPRD|448|RENAISSANCERE HOLDINGS LTD 6.6|22.05
20100216|G79441104|SEAOF|1|SEACO LTD (BERMUDA)|0.13
20100216|G7945J104|STX|4355|SEAGATE TECHNOLOGY|18.71
20100216|G7982P120|DJSPW|200|DJSP ENTERPRISES INC WTS (VG) |4.20
20100216|G8005Y106|IDI|900|SEARCHMEDIA HOLDINGS LIMITED|5.02
20100216|G8005Y114|IDIWS|400|SEARCHMEDIA HOLDINGS LTD WARRA|1.10
20100216|G80680203|SAPX|6676|SEVEN ARTS PICTURES PLC NEW CO|2.03
20100216|G81075106|SFL|1073|SHIP FINANCE INTERNATIONAL LTD|14.23
20100216|G82245104|SMOD|2098|SMART MODULAR TECHNOLOGIES INC|6.77
20100216|G8766E109|TGH|1939|TEXTAINER GROUP HOLDINGS LTD (|18.76
20100216|G88576106|THRSF|1|Thunderbird Resorts, Inc. Ordi|1.10
20100216|G88915106|TTNUF|33500|TITANIUM GROUP LTD (B.V.I.)|.
20100216|G8918T103|TXIC|942|TONGXIN INTERNATIONAL LTD. COM|8.03
20100216|G8918T111|TXICW|450|TONGXIN INTERNATIONAL LTD WTS |3.37
20100216|G89982105|TAT|15833|TRANSATLANTIC PETROLEUM LTD OR|2.81
20100216|G9103F106|TRIT|7527|TRI-TECH HLDG INC ORD SHS (KY)|17.07
20100216|G9108L108|TNP|186|TSAKOS ENERGY NAVIGATION LTD|15.34
20100216|G93205113|VTG|484|VANTAGE DRILLING COMPANY ORD S|1.46
20100216|G93205121|VTGWS|302900|VANTAGE DRILLING COMPANY WTS E|0.03
20100216|G94368100|WCRX|5037|WARNER CHILCOTT PLC ORD SHS CL|25.89
20100216|G9456A100|GLNG|266|GOLAR LNG LTD (BERMUDA)|11.28
20100216|G96666105|WSH|885|WILLIS GROUP HOLDINGS PUBLIC L|27.75
20100216|G98255105|XL|1001|XL CAPITAL LTD CL-A|17.64
20100216|G98255600|XLPRY|301|XL Capital Ltd Equity Unit (Ca|27.02
20100216|H0023R105|ACE|247|ACE LIMITED (SWITZERLAND)|48.81
20100216|H27178104|FWLT|4026|FOSTER WHEELER AG (SWITZERLAND|26.93
20100216|H50430232|LOGI|25596|LOGITECH INTERNATIONAL S.A .OR|15.43
20100216|H8817H100|RIG|58|TRANSOCEAN LTD (SWITZERLAND)|83.38
20100216|H89128104|TYC|312|TYCO INTERNATIONAL LTD COM STK|34.51
20100216|H89231338|UBS|4749|USB AG (NEW)|12.73
20100216|L0175J104|ASPS|136|ALTISOURCE PORTFOLIO SOLUTIONS|24.50
20100216|L6388F110|MICC|26266|MILLICOM INTL CELLULAR SA|78.48
20100216|M0854Q105|ALLT|1400|ALLOT COMMUNICATIONS LTD ORD S|3.95
20100216|M15332105|ATTUF|1100|ATTUNITY LTD|0.34
20100216|M15342104|AUDC|738|AUDIOCODES LTD|3.17
20100216|M2196U109|CEL|678|CELLCOM ISRAEL LTD ORD SHS (IS|33.38
20100216|M2196W105|CKNTF|54|CELL KINETICS LTD. ORDINARY SH|0.02
20100216|M22465104|CHKP|2088|CHECK POINT SOFTWR TECHNLS LTD|32.74
