SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20180201|B38564108|EURN|67940|EURONAV NV ANTWERPEN (BELGIUM)|8.40
20180201|D18190898|DB|20146|DEUTSCHE BANK AG NAMEN AKT (DE|18.34
20180201|G0084W101|ADNT|689|ADIENT PLC ORD SHS (IRL)|64.80
20180201|G01767105|ALKS|2492|ALKERMES PLC ORDINARY SHS (IRE|57.17
20180201|G0177J108|AGN|1697|ALLERGAN PLC ORD SHS (IRL)|180.26
20180201|G02602103|DOX|23|AMDOCS LTD ORD|68.40
20180201|G037AX101|AMBA|61065|AMBARELLA, INC ORD SHS|50.40
20180201|G0408V102|AON|39412|AON PLC ORD SHS CL A NEW (UK) |142.17
20180201|G0443N107|WAAS|389|AQUAVENTURE HLDGS LTD SHS (VGB|15.21
20180201|G0450A105|ACGL|201|ARCH CAPITAL GROUP LTD|90.94
20180201|G0457F107|ARCO|1264|ARCOS DORADOS HOLDINGDS INC. C|10.25
20180201|G0464B107|AGII|235|ARGO GROUP INTERNATIONAL HOLDI|61.30
20180201|G05384105|AHL|420|ASPEN INSURANCE HOLDINGS LTD O|37.35
20180201|G05384162|AHLPRD|200|ASPEN INSURANCE HOLDINGS LIMIT|24.69
20180201|G0551A103|ARRS|4800|ARRIS INTL LTD ORD SHS (GBR)|25.30
20180201|G0585R106|AGO|110|ASSURED GUARNATY LTD|35.59
20180201|G06207115|AFH|234|ATLAS FINANCIAL HOLDINGS INC. |20.05
20180201|G06242104|TEAM|487|ATLASSIAN CORP PLC CLA (GBR)|53.99
20180201|G0692U117|AXSPRD|2963|AXIS CAPITAL HLDGS LTD PFD SR |24.71
20180201|G07021127|HELIQ|4790|CHC GROUP LTD SHS NEW (CYM)|0.34
20180201|G0750W104|AXON|3629|AXOVANT SCIENCES LTD COM SHS|2.03
20180201|G0751N103|AY|388|ATLANTICA YIELD PLC SHS (GBR) |21.08
20180201|G10830100|BYSI|1069|BEYONDSPRING INC ORD SHS (CYM)|26.98
20180201|G1142P120|BCACU|1627|BISON CAP ACQUISITION CORP UNI|10.55
20180201|G1154H107|BEL|1870|BELMOND LTD|12.90
20180201|G1466B103|BRQS|2124|BORQS TECHNOLOGIES INC SHS (VG|6.95
20180201|G1466B111|BRQSW|581|BORQS TECHNOLOGIES INC WT PUR |0.24
20180201|G14838109|MIME|166|MIMECAST LTD ORD SHS (GBR)|30.75
20180201|G16234109|BBU|9569|BROOKFIELD BUSINESS PARTNERS L|38.96
20180201|G16249107|BPY|242|BROOKFIELD PPTY PARTNERS L P U|21.85
20180201|G16962105|BG|213|BUNGE LIMITED|79.43
20180201|G1757E113|CMCL|29118|CALEDONIA MNG CORP PLC SHS NEW|7.46
20180201|G18920127|CICWS|97|CAPITOL INVT CORP IV WT PUR ON|1.12
20180201|G20045202|CETV|413|CENTRAL EUROPEAN MEDIA ENTRP-A|4.75
20180201|G2110U109|CHNR|360|CHINA NATURAL RESOURCES, INC|2.72
20180201|G21107100|CO|500|CHINA CORD BLOOD CORP ORDINARY|10.41
20180201|G2118P102|CCRC|1375|CHINA CUSTOMER RELATIONS CTRS |14.72
20180201|G2120A101|CIFS|500|CHINA INTERNET NATIONWIDE FINL|38.79
20180201|G21515104|CBPO|86|CHINA BIOLOGIC PRODS HLDGS INC|80.93
20180201|G21612109|CLDC|160|CHINA LENDING CORP SHS (VGB)|2.49
20180201|G2345N102|CMSS|400|CM SEVEN STAR ACQUISITION CORP|9.64
20180201|G2345N136|CMSSR|241|CM SEVEN STAR ACQUISITION CORP|0.28
20180201|G23773107|CWCO|50|CONSOLIDATED WATER CO., INC.|13.40
20180201|G2379F124|CNACU|114|CONSTELLATION ALPHA CAP CORP U|10.34
20180201|G2379F132|CNACR|448|CONSTELLATION ALPHA CAP CORP R|0.38
20180201|G2709G107|DLPH|756|DELPHI TECHNOLOGIES PLC|55.23
20180201|G29183103|ETN|59765|EATON CORP PLC (IRL)|83.97
20180201|G3040R158|EDVMF|60940|ENDEAVOUR MINING CORP SHS NEW |18.41
20180201|G30401106|ENDP|69779|ENDO INTL PLC ORD SHS (IRL)|6.91
20180201|G3105C112|ELECW|22|ELECTRUM SPL ACQUISITION CORP |0.35
20180201|G3223R108|RE|424|EVEREST RE GP LTD(BERM)HLDG CO|229.80
20180201|G3323L100|FN|304|FABRINET ORD SHS (CYM)|24.81
20180201|G33856108|GSM|87|FERROGLOBE PLC ORD SHS (GBR)|14.46
20180201|G3402M110|FGWS|1702|FGL HLDGS WTS EXP (CYM)|1.44
20180201|G3682E192|FRO|3794|FRONTLINE LTD (BMU)|4.60
20180201|G3704F110|FFHL|200|FUWEI FILMS HOLDINGS CO LTD SH|3.75
20180201|G3729B102|FORK|977|FULING GLOBAL INC SHS|4.50
20180201|G3788M114|EROS|3906|EROS INTL PLC ORD SHS (IMN)|11.40
20180201|G39108108|GTES|987|GATES INDL CORP PLC SHS (GBR) |19.60
20180201|G3933F121|GBLIZ|200|GLOBAL INDTY LTD CAYMAN 7.75% |25.51
20180201|G3933F139|GBLIL|1307|GLOBAL INDTY LTD CAYMAN SUB NT|25.50
20180201|G4095J109|GLRE|668|GREENLIGHT CAPITAL RE LTD CL A|20.25
20180201|G4412G101|HLF|70|HERBALIFE LTD|82.99
20180201|G4474Y214|JHG|78|HENDERSON GROUP PLC ORD SHS (J|39.38
20180201|G4617B105|HZNP|8748|HORIZON PHARMA PLC ORD SHS (IR|14.55
20180201|G4705A100|ICLR|676|ICON PLC ADR|109.52
20180201|G47791101|IR|263|INGERSOLL-RAND PLC ORD SHS (IR|94.63
20180201|G4863A108|IGT|33224|INTERNATIONAL GAME TECHNOLOGY |29.07
20180201|G48833100|WFT|111748|WEATHERFORD INT'L PLC (IRELAND|3.94
20180201|G5005R107|JRVR|179|JAMES RIVER GROUP HOLDINGS LTD|38.00
20180201|G50871105|JAZZ|815|JAZZ PHARMACEUTICALS PLC COM S|145.74
20180201|G5315B107|KOS|2695|KOSMOS ENERGY LTD|6.91
20180201|G54050102|LAZ|35|LAZARD LTD|58.57
