SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20180815|B38564108|EURN|17495|EURONAV NV ANTWERPEN (BELGIUM)|8.05
20180815|D1668R123|DDAIF|658|DAIMLER AG|64.47
20180815|G0132V105|AGMH|5200|AGM GROUP HLDGS INC USD CL A O|15.27
20180815|G0176J109|ALLE|5835|ALLEGION PUB LTD CO (IRL)|83.27
20180815|G0177J108|AGN|50|ALLERGAN PLC ORD SHS (IRL)|184.46
20180815|G02602103|DOX|646|AMDOCS LTD ORD|64.80
20180815|G0335L102|ANFI|5042|AMIRA NATURE FOODS LTD ORD SHS|1.78
20180815|G037AX101|AMBA|3025|AMBARELLA, INC ORD SHS|37.94
20180815|G0408V102|AON|1188|AON PLC ORD SHS CL A NEW (UK) |140.85
20180815|G0443N107|WAAS|2365|AQUAVENTURE HLDGS LTD SHS (VGB|17.00
20180815|G05384154|AHLPRC|455|ASPEN INSURANCE HLDGS LTD FXD/|25.69
20180815|G0585R106|AGO|1152|ASSURED GUARNATY LTD|41.20
20180815|G0772R208|NTB|49|BANK OF NT BUTTERFIELD & SON|52.45
20180815|G10830100|BYSI|661|BEYONDSPRING INC ORD SHS (CYM)|20.60
20180815|G1151C101|ACN|139935|ACCENTURE PLC CL-A ORDINARY SH|161.24
20180815|G14838109|MIME|15800|MIMECAST LTD ORD SHS (GBR)|38.83
20180815|G16234109|BBU|269|BROOKFIELD BUSINESS PARTNERS L|40.90
20180815|G16249107|BPY|39359|BROOKFIELD PPTY PARTNERS L P U|19.65
20180815|G16252101|BIP|459|BROOKFIELD INFRASTRUCTURE PART|40.56
20180815|G16258108|BEP|583|BROOKFIELD RENEWABLE PARTNERS |31.14
20180815|G1644T109|BSIG|4302|BRIGHTSPHERE INVT GROUP PLC SH|12.68
20180815|G1757E113|CMCL|30403|CALEDONIA MNG CORP PLC SHS NEW|7.68
20180815|G1992S109|CISN|27940|CISION LTD|16.26
20180815|G20045202|CETV|761|CENTRAL EUROPEAN MEDIA ENTRP-A|3.45
20180815|G2118P102|CCRC|471|CHINA CUSTOMER RELATIONS CTRS |8.38
20180815|G21515104|CBPO|287|CHINA BIOLOGIC PRODS HLDGS INC|95.08
20180815|G21612109|CLDC|15|CHINA LENDING CORP SHS (VGB)|1.02
20180815|G2379F108|CNAC|187|CONSTELLATION ALPHA CAP CORP|10.05
20180815|G2519Y108|BAP|191|CREDICORP LTD (COMM $5.00 PAR)|225.77
20180815|G2717B108|CWK|879|CUSHMAN & WAKEFIELD PLC SH (GB|18.01
20180815|G28365107|LYL|1200|DRAGON VICTORY INTL LTD SHS (C|2.50
20180815|G30401106|ENDP|1218|ENDO INTL PLC ORD SHS (IRL)|16.10
20180815|G3075P101|ESGR|75|ENSTAR GROUP LIMITED ORD SHS|212.00
20180815|G31249108|ESTA|545|ESTABLISHMENT LABS HLDGS INC C|25.67
20180815|G3156P103|ASA|1149|ASA GOLD AND PRECIOUS METALS L|9.27
20180815|G3157S106|ESV|489598|ENSCO INTERNATIONAL PLC,LONDON|6.70
20180815|G3198U102|ESNT|43|ESSENT GROUP LTD COM SHS (BMU)|40.93
20180815|G32030127|CLWT|68|EURO TECH HOLDINGS CO LTD NEW |3.85
20180815|G3223R108|RE|5131|EVEREST RE GP LTD(BERM)HLDG CO|214.66
20180815|G3323L100|FN|522|FABRINET ORD SHS (CYM)|43.29
20180815|G33277107|FAMI|48613|FARMMI INC ORDINARY SHARES (CY|3.54
20180815|G33856108|GSM|358|FERROGLOBE PLC ORD SHS (GBR)|7.05
20180815|G3682E192|FRO|16895|FRONTLINE LTD (BMU)|4.69
20180815|G37585109|GLOG|1001|GASLOG LTD COMMON SHS (BERMUDA|16.50
20180815|G3788M114|EROS|83|EROS INTL PLC ORD SHS (IMN)|13.35
20180815|G38327105|GPRK|1535|GEOPARK LTD. USD SHARES (BMU) |16.89
20180815|G39342103|CO|1051|GLOBAL CORD BLOOD CORP SHS (CY|7.51
20180815|G39637205|GOGL|3901|GOLDEN OCEAN GROUP LTD SHS NEW|8.71
20180815|G4027R104|DNJR|5|GOLDEN BULL LTD SHS (CYM)|6.80
20180815|G40981105|GLACW|54418|GREENLAND ACQUISITION CORP|0.19
20180815|G40981113|GLACR|127208|GREENLAND ACQUISITION CORP|0.37
20180815|G40981121|GLACU|16|GREENLAND ACQUISITION CORP UTS|10.24
20180815|G40981139|GLAC|15000|GREENLAND ACQUISITION CORP|9.66
20180815|G4388N106|HELE|1299|HELEN OF TROY LTD-NEW-BERMUDA |113.05
20180815|G4474Y214|JHG|324|HENDERSON GROUP PLC ORD SHS (J|27.37
20180815|G45667105|HOLI|580|HOLLYSYS AUTOMATION TECHNOLOGI|23.35
20180815|G4740B105|ICHR|1126|ICHOR HLDGS LTD SHS (CYM)|22.72
20180815|G47567105|INFO|500|IHS MARKIT LTD (BMU)|54.18
20180815|G47791101|IR|37|INGERSOLL-RAND PLC ORD SHS (IR|97.04
20180815|G48833100|WFT|11170|WEATHERFORD INT'L PLC (IRELAND|2.82
20180815|G491BT108|IVZ|4539|INVESCO LTD (NEW)|24.99
20180815|G50871105|JAZZ|400|JAZZ PHARMACEUTICALS PLC COM S|176.29
20180815|G51502105|JCI|5464|JOHNSON CTLS INTL PLC SHS (IRL|36.99
20180815|G5315B107|KOS|2473|KOSMOS ENERGY LTD|8.41
20180815|G54050102|LAZ|184|LAZARD LTD|50.18
20180815|G5698W116|LXFR|400|LUXFER HOLDINGS PLC SHS (GBR) |20.36
20180815|G5753U120|MHPRA|332|MAIDEN HOLDINGS, LTD. PREF SHS|22.34
20180815|G5753U138|MHPRC|726|MAIDEN HLDGS LTD. PREFERENCE S|19.64
20180815|G5784H106|MANU|300|MANCHESTER UTD PLC NEW|22.80
20180815|G5785G107|MNK|174|MALLINCKRODT PUB LTD CO SHS (I|32.24
20180815|G5876H105|MRVL|3102|MARVELL TECH GROUP LTD|20.49
20180815|G59665102|MGTX|210|MEIRAGTX HLDGS PLC (CYM)|8.66
20180815|G6095L109|APTV|100|APTIV PLC SHS (JEY)|94.03
20180815|G62848109|MOSC|200|MOSAIC ACQUISITION CORP SHS CL|9.78
20180815|G62848125|MOSCWS|445|MOSAIC ACQUISITION CORP WT EXP|1.29
20180815|G6331P104|AOSL|133|ALPHA & OMEGA SEMICONDUCTOR LT|14.55
20180815|G6359F129|NBRPRA|402|NABORS INDUSTRIES LTD PFD CONV|45.09
20180815|G6375R107|NESR|3212|NATIONAL ENERGY SVCS REUNITED |11.00
20180815|G64335105|NEWA|1176|NEWATER TECHNOLOGY INC. SHS (V|22.23
20180815|G6455X107|NETS|5700|NETSHOES CAYMAN LTD COM (CYM) |2.59
20180815|G6485P116|NFCU|1249|NEW FRONTIER CORP UNIT 1 COM &|10.20
20180815|G6518L108|NLSN|25692|NIELSEN HLDGS PLC SHS EUR (GBR|26.05
20180815|G65431101|NE|4168|NOBLE CORP PLC ORD SHS (UK)|5.57
20180815|G65772108|NAO|41|NORDIC AMERN OFFSHORE LTD SHS |0.80
20180815|G65773106|NAT|7756|NORDIC AMERICAN TANKERS LTD SH|2.15
20180815|G6613P129|NADLQ|115417|NORTH ATLANTIC DRILLING LTD CO|0.06
20180815|G6855A103|OXFD|718|OXFORD IMMUNOTEC GLOBAL PLC|14.43
20180815|G68603144|PREPRH|2949|PARTNERRE LTD RED PFD SHS SER |27.72
20180815|G7185A102|PTGEF|3180|PORTAGE BIOTECH INC. ORDINARY |0.10
20180815|G72800108|PRTA|390|PROTHENA CORP PLC SHS (IRL)|15.21
20180815|G7293H114|PUKPR|762|PRUDENTIAL PLC PERPETUAL SUB C|26.19
20180815|G73268107|QTNT|4474|QUOTIENT LIMITED ORDINARY SHAR|7.38
20180815|G7500A100|ABAC|295|RENMIN TIANLI GROUP INC SHS (V|2.25
20180815|G7945M107|STX|62699|SEAGATE TECH PLC (IRL)|53.23
20180815|G7998G106|SDRL|7691|SEADRILL LTD NEW SHS (BMU)|18.49
20180815|G8232Y101|SGH|9|SMART GLOBAL HLDGS INC SHS|31.12
20180815|G8250R103|IPOA|367|SOCIAL CAP HEDOSOPHIA HLDGS CO|9.96
20180815|G8406F102|SSLJ|24180|SSLJ.COM LTDUSD CL A ORD SHS|1.00
20180815|G84720104|STE|40|STERIS PLC SHS USD (GBR)|114.54
20180815|G8477B105|DELT|3400|DELTA TECHNOLOGIES HLDGS LTD U|0.81
20180815|G87110105|FTI|1224|TECHNIPFMC PLC COM (GBR)|28.89
20180815|G8766E109|TGH|3554|TEXTAINER GROUP HOLDINGS LTD (|14.60
20180815|G8789K124|ABIL|107420|ABILITY INC SHS NEW (CYM)|4.55
20180815|G8807B106|TBPH|1697|THERAVANCE BIOPHARMA INC ORD S|27.49
20180815|G8857R126|TBRGW|8659|THUNDER BRDG ACQUISITION LTD W|0.50
20180815|G89479102|TRMD|20|TORM PLC SHS CL A|6.57
20180815|G89827110|TPGHWS|500|TPG PACE HLDGS CORP WTS EXP (C|1.69
20180815|G89982113|TAT|12300|TRANSATLANTIC PETROLEUM LTD OR|1.38
20180815|G9019D104|TVPT|905|TRAVELPORT WORLDWIDE LTD COM S|18.42
20180815|G9108L108|TNP|54|TSAKOS ENERGY NAVIGATION LTD|3.37
20180815|G9108L140|TNPPRD|755|TSAKOS ENERGY NAVIGATION LTD P|25.00
20180815|G9108L157|TNPPRE|731|TSAKOS ENERGY NAVIGA (BERMUDA)|25.37
20180815|G9145A115|TWLVW|3150|TWELVE SEAS INVT CO RED WTS PA|0.35
20180815|G9329Z100|VNTR|1054|VENATOR MATLS PLC SHS (GBR)|11.75
20180815|G9456A100|GLNG|1|GOLAR LNG LTD (BERMUDA)|24.80
20180815|G97822103|PRGO|1189|PERRIGO COMPANY PLC (IRL)|69.45
20180815|G98338109|YTRA|1931|YATRA ONLINE INC ORD SHS (CYM)|5.23
20180815|G98338117|YTROF|1000|YATRA ONLINE INC WT EXP 12/16/|0.52
20180815|G98847208|YECO|4681|YULONG ECO-MATLS LTD SHS NEW 2|1.45
20180815|H00263105|ACIU|375|AC IMMUNE SA SHS (CHE)|9.02
20180815|H0381L104|EARS|990|AURIS MED HLDG AG NEW COM (CHE|0.28
