SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20080801|D1668R123|DAI|67395|DAIMLER AG|57.69
20080801|G0129K104|AYR|672357|AIRCASTLE LIMITED COM|10.95
20080801|G04074103|SIL|26804|APEX SILVER MINES LTD(ORD)|6.25
20080801|G0474B105|RAMS|28125|ARIES MARITIME TRANSPORT LTD|2.99
20080801|G04899103|ATB|40709|ARLINGTON TANKERS LTD|20.39
20080801|G0585R106|AGO|260285|ASSURED GUARNATY LTD|11.46
20080801|G0692U109|AXS|33460|AXIS CAPITAL HOLDINGS LTD|31.68
20080801|G10082108|EXXI|1131356|Energy XXI (Bermuda) Limited C|5.21
20080801|G1150G111|ACN|203854|ACCENTURE LTD CL-A|41.76
20080801|G17580104|CLKTF|25860|CALCITECH LTD|0.24
20080801|G2022L106|CHINA|168760|CDC CORPORATION CL A COM|2.75
20080801|G2110U109|CHNR|37048|CHINA NATURAL RESOURCES, INC|17.25
20080801|G21176113|CABLW|18900|CHINA CABLECOM HOLDINGS, LTD. |1.21
20080801|G2156W118|CFQWF|107000|CHINA FUNDAMENTAL ACQUISITION |1.38
20080801|G23773107|CWCO|82752|CONSOLIDATED WATER CO., INC.|20.98
20080801|G3156P103|ASA|24353|ASA LIMITED|74.95
20080801|G31611109|XLACF|54105|XCELERA INC|0.10
20080801|G3192Y126|EPMWF|13500|EUROPEAN MINERALS CORPORATION |0.19
20080801|G36738105|FDP|22628|FRESH DEL MONTE PRODUCE(ORD)|21.08
20080801|G3682E127|FRO|294244|FRONTLINE LTD|64.17
20080801|G37260109|GRMN|3197975|GARMIN LTD|35.67
20080801|G4095J109|GLRE|236481|GREENLIGHT CAPITAL RE LTD CL A|20.60
20080801|G4776G101|IR|531912|INGERSOLL-RAND CO. LTD (BERMUD|36.00
20080801|G491BT108|IVZ|45685|INVESCO LTD (NEW)|23.29
20080801|G49398103|IRIDQ|11392|IRIDIUM WORLD COMMUNCTNS LTD-A|0.03
20080801|G5299G106|VLCCF|80366|KNIGHTSBRIDGE TANKERS LTD|32.11
20080801|G54050102|LAZ|60841|LAZARD LTD|40.81
20080801|G55312105|JADE|58241|LJ INTL INC|1.90
20080801|G56462149|LORBQ|56812|LORAL SPACE&COMMUNI CV C 6%PFD|0.02
20080801|G5753U112|MHLD|42925|MAIDEN HOLDINGS LTD COM STK (B|6.98
20080801|G60642108|MF|250558|MF GLOBAL LTD|6.49
20080801|G65773106|NAT|320356|NORDIC AMERICAN TANKER SHPG LT|39.92
20080801|G67543101|OPTV|38223|OPENTV CORP CL-A|1.77
20080801|G6777T131|OSUMF|94701|ORSU METALS CORPORATION ORD SH|0.61
20080801|G67828106|SEED|48676|ORIGIN AGRITECH LIMITED|4.64
20080801|G72457107|PRS|272304|PRIMUS GUARANTY LTD|3.84
20080801|G7303A109|XING|27358|QIAO XING UNIV TELEPHONE INC|4.94
20080801|G73031109|QXM|49526|QIAO XING MOBILE COMMUNICATION|5.62
20080801|G73537410|SKRRF|58545|SCOTTISH RE GROUP LIMITED|0.08
20080801|G7368R104|RAMR|17009|RAM HOLDINGS LTD COM|1.66
20080801|G7496G103|RNR|63040|RENAISSANCERE HOLDINGS LTD|50.87
20080801|G8018D107|SCA|39849|SECURITY CAPITAL ASSURANCE LTD|0.61
20080801|G80680104|SAPXF|19600|SEVEN ARTS PICTURES, PLC COMMO|0.11
20080801|G81075106|SFL|14015|SHIP FINANCE INTERNATIONAL LTD|29.74
20080801|G84384109|CTDC|35662|CHINA TECHNOLOGY DEVELOPMENT G|4.28
20080801|G84922106|WPL|27369|W. P. STEWART & CO LTD|1.56
20080801|G88653228|SPO|18000|TIERS PRIN-PROT CERT TR SER S&|10.85
20080801|G9032C109|TWKGQ|65917|TRENWICK GROUP (HOLDING CO)|.
20080801|G9108L108|TNP|229460|TSAKOS ENERGY NAVIGATION LTD|34.58
20080801|G9319H102|VR|282260|VALIDUS HOLDINGS, LTD|22.81
20080801|G93205113|VTG|1376560|VANTAGE DRILLING COMPANY ORD S|7.25
20080801|G93762204|VPRT|497994|VISTAPRINT LIMITED|25.77
20080801|G9456A100|GLNG|39162|GOLAR LNG LTD (BERMUDA)|18.39
20080801|G95089101|WFT|34826|WEATHERFORD INTL LTD (BERMUDA)|37.73
20080801|G9825R107|XOMA|340538|XOMA LTD (BERMUDA)|2.30
20080801|G98255105|XL|7686076|XL CAPITAL LTD CL-A|17.89
20080801|G98777108|YTEC|26750|YUCHENG TECHNOLOGIES LIMITED C|12.96
20080801|H50430232|LOGI|29617|LOGITECH INTERNATIONAL S.A .OR|26.23
20080801|H89231338|UBS|203689|USB AG (NEW)|19.31
20080801|M15342104|AUDC|141470|AUDIOCODES LTD|4.39
20080801|M25596202|CTCH|26623|COMMTOUCH SOFTWARE LTD NEW|3.45
20080801|M37576101|EVSNF|51639|ELBIT VISION SYSTEMS LTD|0.23
20080801|M39927104|EMYCF|42000|Ellomay Capital Ltd Ordinary S|0.50
20080801|M6706C103|EZCH|115509|LANOPTICS LTD -ORD-|18.01
20080801|M6786D104|MAGS|16156|MAGAL SECURITY SYSTEMS LTD-ORD|7.87
20080801|M81867109|RDVWF|19221|RADVIEW SOFTWARE LTD|0.04
20080801|M87915100|TSEM|77820|TOWER SEMICONDUCTOR LTD|0.70
20080801|N00985106|AER|10890|AERCAP HOLDINGS NV ORD SHS|15.26
20080801|N07045102|ASMI|67671|ASM INTERNATL N.V|27.54
20080801|N07059186|ASML|16436|ASML HOLDING NV NY REG SHS NEW|22.79
20080801|N31010106|EURX|58932|EURAND N V ORD SHS (NETHERLAND|18.39
20080801|N72482107|QGEN|86204|QIAGEN NV|18.79
20080801|N88795104|TPPPF|10900|TRIPLE P. N.V.|0.08
20080801|N94256109|WENEF|26245|WARRIOR ENERGY NV|4.04
20080801|P47725109|GEECF|27430|GLOBAL ENVIRONMENTAL ENERGY CO|0.23
20080801|Q7759R100|PGLA|18337|PROGEN PHARMACEUTICALS LIMITED|0.58
20080801|V3267N107|EXM|179362|EXCEL MARITIME CARRIER LTD(NEW|37.06
20080801|V7780T103|RCL|40349|ROYAL CARIBBEAN CRUISES LTD|25.48
20080801|Y1775U107|CREAF|14380|CREATIVE TECHNOLOGY LTD (ORD) |4.15
20080801|Y1968P105|DAC|13796|DANAOS CORPORATION COM STK (MA|21.35
20080801|Y2066G104|DSX|155974|DIANA SHIPPING INC.|30.43
20080801|Y2109Q101|DRYS|227707|DRYSHIPS INC.|77.13
20080801|Y2187A101|EGLE|31601|EAGLE BULK SHIPPING INC.|29.04
20080801|Y26496102|FREE|54381|FREESEAS INC|6.48
20080801|Y2685T107|GNK|167201|GENCO SHIPPING & TRADING LTD|68.18
20080801|Y6020X103|MRDAF|48899|MERIDIAN COMPANY LTD|0.62
20080801|Y62159101|NNA|25000|NAVIOS MARITIME ACQUISITION CO|9.20
20080801|Y6476R105|ONAV|33112|OMEGA NAVIGATION ENTERPRISES I|15.65
20080801|Y75638109|SSW|24540|SEASPAN CORPORATION COM SHS (M|23.78
20080801|Y8162K105|SBLK|61182|STAR BULK CARRIERS CORP COM ST|11.24
20080801|000640102|AFDG|31672|ABC FUNDING, INC. COM|0.63
20080801|00082Q103|ABVG|22578|ABV GOLD INC COM STK|.
20080801|000833103|ACAH|13447|ACA CAPITAL HOLDINGS INC COM|0.28
20080801|001627108|ALJJ|12864|ALJ Regional Holdings, Inc. Co|0.61
20080801|00163U106|AMAG|11960|AMAG PHARMACEUTICALS INC COM S|41.00
20080801|00167K500|ADL|10942|AMDL INC|3.01
20080801|00169X203|AMGZO|15947|AMG Capital Trust 1 5.1% Tr Pf|41.00
20080801|001765106|AMR|1787031|AMR CORP|9.03
20080801|00202H108|APPX|63144|APP PHARMACEUTICALS, INC.|23.66
20080801|002083103|ATSI|127679|ATS MEDICAL INC|2.75
20080801|002255107|AUO|61709|AU OPTRONICS CP ADS (10 COM)|11.30
20080801|002346104|AVII|25231|AVI BIOPHARMA INC|1.23
20080801|00241A205|AVPI|16244|AVP INC NEW|0.40
20080801|002444107|AVX|30015|AVX CORP|10.07
20080801|00287J201|AECS|63383|AEC HOLDINGS, CORP. NEW COMMON|.
20080801|003687100|ABH|103687|ABITIBIBOWATER, INC.|8.43
20080801|00372P203|ABNPRE|49871|ABN AMRO CAP FDG TR V|16.70
20080801|00430E109|ABCC|16725|ACCELERATED BUILDING CONCEPTS |0.15
20080801|00430L103|ABPI|331815|ACCENTIA BIOPHARMACUETICALS IN|0.84
20080801|00431M308|ACCP|23236|Access Pharmaceuticals, Inc. N|3.00
20080801|004329108|AIXD|13636|ACCESS INTEGRATED TECHNOLOGIES|2.30
20080801|00433R107|AKYI|11540|ACCESSKEY IP INC COM STK (NV) |0.02
20080801|004397105|ARAY|301828|ACCURAY INCORPORATED COM STK|8.54
20080801|004409108|AMKT|30169|ACE MARKETING & PROMOTIONS, IN|0.50
20080801|004498101|ACIW|13722|ACI WORLDWIDE INC COM STK (DE)|19.56
20080801|004764106|APKT|10600|ACME PACKET, INC.|4.86
20080801|00504W100|ACPW|18665|ACTIVE POWER INC|0.79
20080801|00506R109|AVWI|1575700|ACTIONVIEW INTERNATIONAL INC|.
20080801|005060108|ATVE|229599|ACTIVECORE TECHNOLOGIES, INC. |.
20080801|00507V109|ATVID|16511|ACTIVISION BLIZZARD INC COM ST|35.98
20080801|00509L703|ACUR|35454|Acura Pharmaceuticals, Inc. Ne|7.48
20080801|00511R870|ACUS|53497|ACUSPHERE INC|0.47
20080801|00652E100|AUAYF|10279|Adanac Molybdenum Corporation |0.38
20080801|00685R870|ADPAN|24767|Adelphia Recovery Trust CVV Se|0.02
20080801|006852206|ADEN|375720|ADEN ENTERPRISES INC|.
20080801|006903207|ADXDF|18500|ADEX MINING CRP (F)|0.28
20080801|00709P108|PVD|11156|ADMIN FONDOS PENSIONS ADS(RP15|30.68
20080801|007131105|ADBRF|77000|ADMIRAL BAY RESOURCES INC|0.42
20080801|00735P106|ANARF|31666|ADRIANA RESOURCES, INC|0.73
20080801|00739T104|ADRM|36241|Aduromed Industries, Inc. Comm|0.06
20080801|007422306|ADTI|22473|ADVANCE DISPLAY TECHNLGS-NEW- |0.37
20080801|007486103|AVNA|17809|ADVANCE NANTECH INC|0.22
20080801|00752H102|ABAT|505859|ADVANCED BATTERY TECHNOLOGIES |5.64
20080801|00752K105|ACTC|4208730|ADVANCED CELL TECHNOLOGY, INC.|0.01
20080801|00760J108|AEHR|19594|AEHR TEST SYSTEMS|4.79
20080801|007624109|ADXS|77458|ADVAXIS, INC.|0.06
20080801|007628100|APTCF|22500|Advanced Proteome Therapeutics|0.59
20080801|00765H107|ADLS|23415|ADVANCED LIFE SCIENCES HOLDING|1.35
20080801|00768W101|AERP|9090541|Aero Performance Products Inc |.
20080801|00790C107|ADCS|1209268|Advanced Content Services Inc |.
