SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20150515|B38564108|EURN|6161|EURONAV NV ANTWERPEN (BELGIUM)|13.80
20150515|D18190898|DB|5900|DEUTSCHE BANK AG NAMEN AKT (DE|33.19
20150515|G00349103|ABY|118|ABENGOA YIELD PLC ORD SHS (GBR|37.13
20150515|G0083B108|ACT|124|ACTAVIS PLC COM SHS (IRL)|297.46
20150515|G0083B116|ACTPRA|1962|ACTAVIS PLC PFD CONV SER A (IR|1028.90
20150515|G0129K104|AYR|388|AIRCASTLE LIMITED COM|25.23
20150515|G0176J109|ALLE|24|ALLEGION PUB LTD CO (IRL)|61.87
20150515|G02602103|DOX|21|AMDOCS LTD ORD|54.83
20150515|G0335L102|ANFI|12682|AMIRA NATURE FOODS LTD ORD SHS|10.04
20150515|G037AX101|AMBA|1144|AMBARELLA, INC ORD SHS|75.90
20150515|G0408V102|AON|587|AON PLC ORD SHS CL A NEW (UK) |99.98
20150515|G0457F107|ARCO|7841|ARCOS DORADOS HOLDINGDS INC. C|5.29
20150515|G0464B107|AGII|3|ARGO GROUP INTERNATIONAL HOLDI|54.19
20150515|G04897107|AAPC|6615|ATLANTIC ALLIANCE PARTNERSHIP |10.22
20150515|G05384147|AHLPRB|435|ASPEN INSURANCE HOLDINGS LIMIT|26.35
20150515|G05384154|AHLPRC|78|ASPEN INSURANCE HLDGS LTD FXD/|26.00
20150515|G0585R106|AGO|70|ASSURED GUARNATY LTD|28.13
20150515|G0692U109|AXS|116|AXIS CAPITAL HOLDINGS LTD|55.53
20150515|G0692U117|AXSPRD|477|AXIS CAPITAL HLDGS LTD PFD SR |24.55
20150515|G07021101|HELI|23|CHC GROUP LTD ORDINARY SHARES |1.71
20150515|G0750C108|AXTA|100|AXALTA COATING SYS LTD COM SHS|33.78
20150515|G10082140|EXXI|332081|ENERGY XXI LTD COM SHS|3.66
20150515|G1151C101|ACN|1082|ACCENTURE PLC CL-A ORDINARY SH|96.98
20150515|G1190F107|BCRH|100|BLUE CAP REINS HLDGS LTD COM S|18.00
20150515|G16249107|BPY|248|BROOKFIELD PPTY PARTNERS L P U|23.61
20150515|G16252101|BIP|640|BROOKFIELD INFRASTRUCTURE PART|44.97
20150515|G16962105|BG|70|BUNGE LIMITED|91.22
20150515|G20045202|CETV|5|CENTRAL EUROPEAN MEDIA ENTRP-A|2.48
20150515|G21082105|CYD|10|CHINA YUCHAI INTL LTD|20.54
20150515|G2110R114|IMOS|302|CHIPMOS TECHNOLOGIES BERMUDA L|23.51
20150515|G21101137|CHOP|411|CHINA GERUI ADVANCED MATERIALS|2.38
20150515|G21490118|CISAW|11700|CIS ACQUISITION LTD WARRANT|0.23
20150515|G2519Y108|BAP|601|CREDICORP LTD (COMM $5.00 PAR)|151.31
20150515|G25343107|CZZ|381|COSAN LIMITED SHS A (BERMUDA) |6.94
20150515|G2615J104|CADT|4045|DT ASIA INVESTMENTS LIMITED OR|9.99
20150515|G2615J112|CADTR|200|DT ASIA INVESTMENTS LIMITED RI|0.25
20150515|G2615J120|CADTU|100|DT ASIA INVESTMENTS LIMITED UN|10.01
20150515|G2615J138|CADTW|13649|DT ASIA INVESTMENTS LIMITED WA|0.17
20150515|G27823106|DLPH|227|DELPHI AUTOMOTIVE PLC|86.55
20150515|G29183103|ETN|1420|EATON CORP PLC (IRL)|73.50
20150515|G29438101|EFUT|2878|E-FUTURE INFORMATION TECHNOLOG|5.58
20150515|G30397106|ENH|1432|ENDURANCE SPECIALTY HOLDINGS L|62.23
20150515|G30397304|ENHPRB|285|ENDURANCE SPECIALTY HLDGS LTD |26.65
20150515|G30401106|ENDP|232|ENDO INTL PLC ORD SHS (IRL)|85.02
20150515|G3156P103|ASA|100|ASA GOLD AND PRECIOUS METALS L|11.33
20150515|G3163G104|CNR|68|CHINA METRO-RURAL HOLDINGS LIM|0.87
20150515|G3164Q101|CJES|4032|C&J ENERGY SVCS LTD|15.05
20150515|G3323L100|FN|293|FABRINET ORD SHS (CYM)|18.55
20150515|G35569105|FLTX|55|FLEETMATICS GROUP PLC (IRELAND|40.10
20150515|G36738105|FDP|857|FRESH DEL MONTE PRODUCE(ORD)|38.44
20150515|G3682E127|FRO|4151|FRONTLINE LTD|2.58
20150515|G3727Q101|FSL|38|FREESCALE SEMICONDUCTOR LTD|41.44
20150515|G37585109|GLOG|9857|GASLOG LTD COMMON SHS (BERMUDA|21.90
20150515|G37585117|GLOGPRA|191|GASLOG LTD CUM RED PERP PFD SH|25.50
20150515|G3788M114|EROS|1400|EROS INTL PLC ORD SHS (IMN)|16.85
20150515|G3922B107|G|613|GENPACT LIMITED|23.15
20150515|G39319101|GBLI|99|GLOBAL INDEMNITY PLC COM STK (|27.48
20150515|G39637106|GOGL|761|GOLDEN OCEAN GROUP LTD NEW SHS|5.21
20150515|G4095J109|GLRE|326|GREENLIGHT CAPITAL RE LTD CL A|29.80
20150515|G4388N106|HELE|170|HELEN OF TROY LTD-NEW-BERMUDA |88.19
20150515|G4412G101|HLF|20623|HERBALIFE LTD|46.40
20150515|G4481U106|HIHO|2496|HIGHWAY HOLDINGS LTD|3.33
20150515|G45667105|HOLI|6|HOLLYSYS AUTOMATION TECHNOLOGI|23.12
20150515|G4617B105|HZNP|533|HORIZON PHARMA PLC ORD SHS (IR|28.40
20150515|G4705A100|ICLR|143|ICON PLC ADR|65.79
20150515|G47204105|IKGH|386|LAO KUN GROUP HLDG CO LTD ORD |1.55
20150515|G4863A108|IGT|233|INTERNATIONAL GAME TECHNOLOGY |18.28
20150515|G48833100|WFT|9005|WEATHERFORD INT'L PLC (IRELAND|14.37
20150515|G491BT108|IVZ|2913|INVESCO LTD (NEW)|40.99
20150515|G5005R107|JRVR|50|JAMES RIVER GROUP HOLDINGS LTD|24.30
20150515|G50871105|JAZZ|528|JAZZ PHARMACEUTICALS PLC COM S|175.50
20150515|G52237107|AVOL|60|AVOLON HLDGS LTD SHS (CYM)|24.24
20150515|G5258J109|KING|107|KING DIGITAL ENTMT PLC ORD SHS|14.99
20150515|G5307C105|KFX|25205|KOFAX LIMITED COM STK|11.00
20150515|G5315B107|KOS|2614|KOSMOS ENERGY LTD|9.23
20150515|G54050102|LAZ|6549|LAZARD LTD|55.88
20150515|G5480U104|LBTYA|112|LIBERTY GLOBAL PLC SHS CL A|51.02
20150515|G5480U120|LBTYK|1861|LIBERTY GLOBAL PLC SHS CL C (U|48.92
20150515|G57279104|LXFT|211|LUXOFT HLDG INC ORD SHS|52.29
20150515|G5753U120|MHPRA|1494|MAIDEN HOLDINGS, LTD. PREF SHS|26.95
20150515|G5753U203|MHLDO|10506|MAIDEN HLDGS LTD.7.25% MANDATO|51.19
20150515|G5784H106|MANU|46|MANCHESTER UTD PLC NEW|16.01
20150515|G5785G107|MNK|195|MALLINCKRODT PUB LTD CO SHS (I|124.31
20150515|G5866L132|GGACR|1179|GARNERO GROUP ACQUISITION CO R|0.20
20150515|G5876H105|MRVL|249|MARVELL TECH GROUP LTD|14.24
20150515|G5960L103|MDT|688|MEDTRONIC PLC ORD SHS (IRL)|76.26
20150515|G6S01W108|PGN|9122|PARAGON OFFSHORE PLC (GBR)|1.91
20150515|G62185106|MRH|21|MONTPELIER RE HOLDINGS LTD|38.61
20150515|G6331P104|AOSL|417|ALPHA & OMEGA SEMICONDUCTOR LT|8.67
20150515|G6359F103|NBR|10221|NABORS INDS LTD (NEW) BERMUDA |15.60
20150515|G63907102|NTP|3000|NAM TAI PPTY INC COM SHS (VGB)|5.07
20150515|G6503X109|NVET|486|NEXVET BIOPHARMA PUB LTD CO OR|7.64
20150515|G65431101|NE|7376|NOBLE CORP PLC ORD SHS (UK)|17.10
20150515|G6613P202|NADL|11707|NORTH ATLANTIC DRILLING LTD CO|1.62
20150515|G6648D109|HLSSF|3886|HOME LN SERVICING SOLUTIONS LT|0.69
20150515|G66721104|NCLH|378|NORWEGIAN CRUISE LINE HLDGS LT|54.65
20150515|G67742109|OB|121|ONEBEACON INSURANCE GROUP LTD |14.90
20150515|G6852T105|PRE|241|PARTNERRE LTD|134.09
20150515|G6855A103|OXFD|622|OXFORD IMMUNOTEC GLOBAL PLC|12.60
20150515|G68603128|PREPRF|2678|PARTNERRE LTD. REDEEMABLE PREF|25.69
20150515|G68603409|PREPRD|872|PARTNERRE LTD PFD SER D 6.5%|25.65
20150515|G68603508|PREPRE|3947|PARTNERRE LTD. PFD SER E (BERM|26.72
20150515|G7S00T104|PNR|286|PENTAIR PLC|64.32
20150515|G7114V102|PME|161141|PINGTAN MARINE ENTERPRISE LTD |1.77
20150515|G7185A102|PTGEF|34105|PORTAGE BIOTECH INC. ORDINARY |0.10
20150515|G7234P100|LENS|638|PRESBIA PLC ORD SHS (IRL)|9.00
20150515|G72457107|PRSG|11|PRIMUS GUARANTY LTD|0.23
20150515|G72800108|PRTA|1542|PROTHENA CORP PLC SHS (IRL)|31.84
20150515|G7293H114|PUKPR|871|PRUDENTIAL PLC PERPETUAL SUB C|26.22
20150515|G7293H189|PUKPRA|1281|PRUDENTIAL PLC 6.50 EXCHG PERP|25.79
20150515|G73268107|QTNT|83|QUOTIENT LIMITED ORDINARY SHAR|14.85
20150515|G7415M108|RCON|160|RECON TECHNOLOGY LTD ORD SHS (|1.79
20150515|G7498P119|RNRPRE|503|RENAISSANCERE HOLDGINGS LTD 5.|24.50
20150515|G7665A101|RDC|5471|ROWAN COMPANIES INC (UK)|23.02
20150515|G7945E105|SDRL|35568|SEADRILL LIMITED (BERMUDA)|14.08
20150515|G7945M107|STX|12480|SEAGATE TECH PLC (IRL)|57.43
20150515|G81276100|SIG|177|SIGNET JEWELERS LTD COM SHS|132.80
20150515|G81477104|SINA|907|SINA CORPORATION|42.71
20150515|G86659102|TLOFF|10000|TALON METALS CORP (VIRGIN ISLA|0.13
