SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20041201|00080V203|ABNPR|16014|ABN AMRO HLDG N.V. CAP FDG TR|.
20041201|000886101|ADCT|82786|ADC TELECOMMUNICATIONS INC|.
20041201|00088Y100|ADBYF|41137|ADB SYS INTL LTD|.
20041201|00089C107|ADEX|12289|ADE CORP (MA)|.
20041201|000912105|ACG|67865|ACM INCOME FD|.
20041201|000937102|ABN|27700|ABN AMRO HOLD N.V. ADS(1 ORD)|.
20041201|000955104|ACTT|70112|ACT TELECONFERENCING INC|.
20041201|000973107|ACTMQ|114460|ACT MANUFACTURING INC|.
20041201|00104G109|AESP|11052|AESP INC|.
20041201|001225101|AMGJ|15000|AG MEDIA GROUP INC|.
20041201|001303106|GLOV|16392|AHPC HOLDINGS INC|.
20041201|00130H105|AES|17152|THE AES CORPORATION|.
20041201|001426105|AIMT|101550|AIMSI TECHNOLOGIES, INC.|.
20041201|001765106|AMR|79874|AMR CORP|.
20041201|001765866|AAR|350159|AMR CRP 7.875% (PINES) 7/13/39|.
20041201|001941103|ATYT|28390|ATI TECHNLOGIES INC.|.
20041201|002083103|ATSI|35694|ATS MEDICAL INC|.
20041201|00209H101|ATAHQ|346099|ATA HLDGS CORP|.
20041201|002255107|AUO|52765|AU OPTRONICS CP ADS (10 COM)|.
20041201|002457109|AXJ|581942|AXM PHARMA INC|.
20041201|00252W104|AAII|2131321|AAIPHARMA INC|.
20041201|00253U107|ASTM|26200|AASTROM BIOSCIENCES INC|.
20041201|002564102|ABIX|15294|ABATIX CORPORATION|.
20041201|00256K106|ABZS|25992|ABAZIAS INC|.
20041201|002920700|ANBPR|18715|ABBEY NATIONAL PLC (REP ONE SE|.
20041201|002920809|ANBPR|12859|ABBEY NATL PLC GLB DEP SHS REP|.
20041201|003009107|FAX|195630|ABERDEEN ASIA-PACIFIC INCOME F|.
20041201|003013109|FCO|11450|ABERDEEN GLOBAL INCOME FUND IN|.
20041201|003325107|ABRM|215603|ABERDENE MINES LTD|.
20041201|00371F206|AAC|18200|ABLEAUCTIONS.COM INC|.
20041201|00372P203|ABNPR|34374|ABN AMRO CAP FDG TR V|.
20041201|00387J101|ASLG|51185|ABSOLUTE GLASS PROTECTION INC|.
20041201|00387N102|AHFI|136922|ABSOLUTE HEALTH & FITNESS INC|.
20041201|003881208|CBMX|21355|ACACIA RESEARCH CORP AR COMBIM|.
20041201|00431M209|AKC|10587|ACCESS PHARMACEUTICALS INC|.
20041201|004325205|AKLMQ|727188|ACCLAIM ENTERTAINMENT INC|.
20041201|004329108|AIX|22200|ACCESS INTEGRATED TECHNOLOGIES|.
20041201|00433C308|ASTI|10600|ACCESSTEL INC NEW|.
20041201|00433F202|ACTY|10500|ACCESSITY CORP NEW|.
20041201|00438W101|ACUP|1370220|ACCUPOLL HLDG CORP|.
20041201|00440P201|ACEAF|153452|ACE AVIATION HOLDINGS INC CL A|.
20041201|00443T101|ASDFF|12400|ACERO-MARTIN EXPLORATION INC|.
20041201|004724100|AMIIQ|22946|ACME METALS INC|.
20041201|004933107|ATN|11275|ACTION PERFORMANCE COS INC|.
20041201|00504H202|ACSJE|49034|ACS HOLDINGS INC NEW|.
20041201|00504X207|AWLD|11554|ACTIVEWORLDS CORP|.
20041201|00511R870|ACUS|44811|ACUSPHERE INC|.
20041201|006533103|ADDI|165352|ADDISON-DAVIS DIAGNOSTICS, INC|.
20041201|006743306|AEY|486300|ADDVANTAGE TECHNOLOGIES GR INC|.
20041201|006848105|ADELQ|1615206|ADELPHIA COMMUNICATNS CRP CL-A|.
20041201|00686R101|ADH|360000|ADHEREX TECHNOLOGIES INC (CANA|.
20041201|00686U104|KAR|147392|ADESA INC COM|.
20041201|007131105|ADBRF|16000|ADMIRAL BAY RESOURCES INC|.
20041201|00724F101|ADBE|64930|ADOBE SYS INC (DE)|.
20041201|00750J100|ADVB|14374|ADVANCED BIOTHERAPY INC|.
20041201|007511108|ADVC|243267|ADVANCED COMMUNICATIONS TECH|.
20041201|007518103|AVCD|34474|ADVANCED CMPTR TECHNIQUES CRP|.
20041201|00754A105|AFCI|967766|ADVANCED FIBRE COMMUNCTNS|.
20041201|00754B103|AOXY|13800|ADVANCED OXYGEN TECHNOLOGS INC|.
20041201|00754V109|ADOT|16299971|ADVANCED OPTICS ELECTRNCS INC|.
20041201|007559107|AVCP|22151|ADVANTAGE CAPITAL DEVELOPMENT|.
20041201|00755F103|ATISZ|46732|ADVANCED TISSUE SCIENCES INC|.
20041201|00756M404|ASX|12251|AMER SEMI-COND ENG ADS (5CMSH)|.
20041201|00757T101|ANSI|33566|ADVANCED NEUROMODULTN SYS INC|.
20041201|00760B105|AGISE|20482|AEGIS COMMUN GR INC-NEW|.
20041201|00764X103|ANX|157041|ADVENTRX PHARMACEUTICALS INC|.
20041201|00765G109|AOLS|72100|AEOLUS PHARMACEUTICALS INC|.
20041201|007779309|AEGN|126785|AEROGEN INC|.
20041201|007924103|AEG|38894|AEGON NV -ORD-|.
20041201|007928104|ADVR|145595|ADVANCED VIRAL RESEARCH CORP|.
20041201|007942204|ADVNB|41879|ADVANTA CORP CL-B|.
20041201|007975204|AEZS|10832|AETERNA ZENTARIS INC|.
20041201|008041204|AOTL|13579|AEROTELESIS INC NEW|.
20041201|00808Y109|AEMD|159161|AETHLON MEDICAL INC|.
20041201|00826F108|AFFT|14090|AFFINITY INT'L TRAVEL SYS INC|.
20041201|00826T108|AFFX|14139|AFFYMETRIX INC|.
20041201|008292203|AFKDY|420899|AFRIKANDER LEASE LTD ADR|.
20041201|00845V100|AGRA|21736|AGERE SYSTEMS INC CL-A|.
20041201|00845V209|AGRB|11280|AGERE SYSTEMS INC. CL B|.
20041201|00846U101|A|11919|AGILENT TECHNOLOGIES, INC|.
20041201|00847J105|AGYS|11403|AGILYSYS INC.|.
20041201|008494106|ABTXQ|14975|AGRIBIOTECH INC|.
20041201|008543100|AGPT|22500|AGRIPOST INC|.
20041201|00855F102|AGNI|26150|AGRONIX INC|.
20041201|008920100|AITX|892290|AIRTRAX INC|.
20041201|009120106|AILQF|40195|AIRIQ INC|.
20041201|009253105|ABEW|22169|AIRBEE WIRELESS INC|.
20041201|00941P106|ANCC|487271|AIRNET COMMUNICATIONS CORP|.
20041201|00950M101|AVWF|13473|AIRROVER WI FI CORP|.
20041201|009728106|AKN|31405|AKORN INC|.
20041201|010196103|AKSY|417147|AKSYS LTD|.
20041201|011589108|APCS|267933|ALAMOSA HOLDINGS INC|.
20041201|011612405|ALAN|128413|ALANCO TECHNOLOGIES INC|.
20041201|011751104|AKOL|30000|ALASKA OIL & GAS LTD.|.
20041201|013104104|ABS|11374|ALBERTSON'S INC|.
20041201|013817101|AA|32274|ALCOA INC|.
20041201|013904305|ALA|107583|ALCATEL ADS(EACH REP 1 ORD SH)|.
20041201|01566M204|ALGOF|59898|ALGOMA STEEL INC|.
20041201|01642T108|ALKS|21068|ALKERMES INC|.
20041201|018522300|ALE|54701|ALLETE INC NEW|.
20041201|018773309|ALLP|32428|ALLIANCE PHARMACEUTICAL CORP-N|.
20041201|01877R108|ARLP|12532|ALLIANCE RESOURCES PART L.P.|.
20041201|01903Q108|ALD|3169954|ALLIED CAPITAL CORP|.
20041201|019777101|ALTH|100731|ALLOS THERAPEUTICS INC|.
20041201|019924109|ALLN|12000|ALLIN CORPORATION|.
20041201|020002101|ALL|11782|ALLSTATE CORP (THE)|.
20041201|020283107|AMMLF|11200|ALMADEN MINERALS LTD|.
20041201|02043Q107|ALNY|44899|ALYNLAM PHARMACEUTICALS INC|.
20041201|02071K105|ABTI|159859|ALPHA BETA TECH INC|.
20041201|02078Q105|AWBIE|2359747|ALPHA WIRELESS BROADBAND INC|.
20041201|02081D208|ALRX|672228|ALPHARX INC NEW-NEW|.
20041201|021244108|ALSGY|12363|ALSTOM  ADS (RP ORD SHS)|.
20041201|021373105|ALTI|60942|ALTAIR NANOTECHNOLOGOES INC|.
20041201|021454103|ALTX|17244|ALTEX INDUSTRIES INC|.
20041201|02146R101|ARGY|489251|ALTERNATE ENERGY CORP|.
20041201|02148M100|ATRS|35680|ALTIRIS INC|.
20041201|022276109|ACH|18862|ALUIMINUM CORP OF CHINA (100 C|.
20041201|02301P106|AMAR|67657|AMARILLO BIOSCIENCES|.
20041201|023111107|AMRN|12554|AMARIN CORP PLC ADS|.
20041201|023164106|ABCP|32016|AMBASE CORP|.
20041201|02318N102|ABTG|4973375|AMBIENT CORP|.
20041201|02341R302|AMCR|12080|AMCOR LTD ADR|.
20041201|023434103|AANI|601466|AMEDIA NETWORKS INC|.
20041201|023586209|AOPRA|15171|AMERCO PFD-A 8.50%|.
20041201|02363P101|ASCP|10825|AMERICA ASIA CORP|.
20041201|023657208|AWA|71997|AMERICA WEST HLDGS (HOLDG)CL-B|.
20041201|02365B100|AOLA|18111|AMER ONLINE LATIN AMER INC|.
20041201|02368F108|AATK|171692|AMERICAN ACCESS TECHNOLGS INC|.
20041201|023826100|AAMI|17658|AMERICAN AMMUNITION INC (CA) N|.
20041201|024640104|ABZGF|41000|AMERICAN BONANZA GOLD MNG CP|.
20041201|02475Y107|AMBC|80225|AMERICAN BUSINESS CORPORATION|.
20041201|025537200|AEPPR|159675|AMERICAN ELECTRIC POWER CO INC|.
20041201|026038307|AFTC|233225|AMERN FILM TECHNLGIES INC|.
20041201|026388405|AMCG|12865|AMERICAN GROUP INC.|.
20041201|026649103|AHOM|12218|AMERICAN HOMEPATIENT INC|.
20041201|026687103|AMHR|15856|AMERICAN HOSPITAL RESOURCES IN|.
20041201|02672M104|ACNI|15000|AMERICAN IDC CORP|.
20041201|02672T109|MRF|19235|AMERICAN INCOME FUND|.
20041201|02686Y201|AMIN|23419|AMERICAN INTL INDS INC|.
20041201|027070101|PLB|50211|AMERICAN ITALIAN PASTA CL-A|.
20041201|028723104|AOGI|26958|AMERICAN OIL & GAS INC|.
20041201|028731107|AOBO|685153|AMERICAN ORIENTAL BIOENGR INC|.
20041201|02886P109|APPX|475344|AMERICAN PHARMACCUTICAL PARTNE|.
20041201|029912201|AMT|47603|AMERICAN TOWER CORP|.
20041201|030082101|AMRS|32429|AMERICAN STELLER ENERGY INC|.
20041201|030344501|AUGB|28584|AMERICAN UNITED GLOBAL INC-NEW|.
20041201|03036P106|AMUC|10066|AMERICAN UTILICRAFT CORPORATIO|.
20041201|030409106|AMW|99769|AMERICAN WATER STAR, INC.|.
20041201|03043P206|AWBD|124791|AMERICAN WAY BUSINESS DEVELOPE|.
20041201|03062W108|ACHI|15000|AMERICHIP INTL INC|.
20041201|03072A203|ARES|3438841|AMERIRESOURCE TECHS INC-NEW|.
20041201|03073H108|AMTC|47209|AMERITRANS CAPITAL CORPORATION|.
20041201|03073V107|AMTY|21864|AMERITYRE CORPORATION|.
20041201|03074K100|AMTD|84852|AMERITRADE HOLDINGS CORPORATIO|.
20041201|031162100|AMGN|12077|AMGEN INC|.
20041201|031571102|ALOC|90001|AMITELO COMMUNICATIONS INC|.
20041201|031652100|AMKR|22592|AMKOR TECHNOLOGY INC|.
20041201|031674203|AMXI|59008|AMNEX INC|.
20041201|032515108|ANAD|144848|ANADIGICS INC|.
20041201|03252Q408|ANDS|17008|ANADYS PHARMACEUTICALS INC|.
20041201|032683401|ANLT|152304|ANALYTICAL SURVEYS INC-NEW|.
20041201|032900102|ALIAF|10700|ANATOLIA MINERALS DEV.LTD|.
20041201|033066101|APUX|15430|ANCHOR PACIFIC UNDERWRTRS INC|.
20041201|034393108|AND|133500|ANDREA ELECTRONICS CORP|.
20041201|034425108|ANDW|11753|ANDREW CORP|.
20041201|034624403|ANGC|60118|ANGELES CORP|.
20041201|034741108|AGMX|29668|ANGELO & MAXIES INC|.
20041201|034741207|AGMXP|46500|ANGELO & MAXIES INC PFD SER A|.
20041201|03485P102|AAUK|46512|ANGLO AMER PLC ADR UK|.
20041201|03525Y105|PUMP|20677|ANIMAS CORP DEL|.
20041201|035710409|NLY|1018985|ANNALY MORTGAGE MANAGEMENT|.
20041201|036340107|ASCT|23553|ANSCOTT INDUSTRIES INC|.
20041201|036642106|AIS|400634|ANTARES PHARMA INC|.
20041201|036913101|ANTGF|10000|ANTIGUA ENTERPRISES INC(F)|.
20041201|036916104|ANSR|15215|ANSWERTHINK INC|.
20041201|037032109|AGEN|1048968|ANTIGENICS INC. (DEL)|.
20041201|037271103|ANTS|13936|ANTS SOFTWARE INC|.
20041201|037347101|ANH|11779|ANWORTH MRTG ASSET CORP|.
20041201|037347200|ANHPR|19023|ANWORTH MORTGAGE ASSET CORP 8.|.
20041201|03760D105|APVLF|44800|APIVA VENTURES LTD|.
20041201|03760U107|APXR|572753|APEX RESOURCES GROUP INC|.
20041201|03761E102|AGT|42357|APOLLO GOLD CORP|.
20041201|03761U106|AINV|11885|APOLLO INVT CORP|.
20041201|03814E307|ATREQ|100190|APPLETREE CO INC|.
20041201|03815U102|APDN|12000|APPLIED DNA SCIENCES INC|.
20041201|038188306|ADSX|408764|APPLIED DIGITAL SOLUTIONS INC|.
20041201|03820G106|AICXE|45842|APPLIED IMAGING CORP|.
20041201|03823Y104|APNS|824969|APPLIED NEUROSOLUTIONS INC|.
20041201|03828R104|ATHYQ|600527|APPLIEDTHEORY CORP|.
20041201|038316105|APLX|11760|APPLIX INC|.
20041201|03832H100|AOPL|94652|APPONLINE.COM INC|.
20041201|038336103|ATR|12300|APTAGROUP INC|.
20041201|03833V108|APTM|83693|APTIMUS INC|.
20041201|03838D202|AQGI|21061|AQUAGEN INTL INC (AZ)-NEW|.
20041201|03840N107|AQA|91623|AQUACELL TECH INC|.
20041201|038505103|ARDM|101609|ARADIGM CORP|.
20041201|038521100|RMK|69700|ARAMARK CORP CL-B|.
20041201|039209101|ACDI|74755|ARCADIA RESOURCES INC|.
20041201|040049108|ARD|204976|ARENA RESOURCES INC|.
20041201|040408106|ARINA|10100|ARISTA INVESTORS CORP CL-A|.
20041201|042068106|ARMHY|89825|ARM HOLDINGS PLC ADS|.
20041201|042384107|ACKHQ|28659|ARMSTRONG HLDGS INC(HLDG CO)|.
20041201|042682104|ARTX|190115|AROTECH CORPORATION|.
20041201|042698308|HRT|46121|ARRHYTHMIA RESEARCH TECHNOLOGY|.
20041201|04269Q100|ARRS|27200|ARRIS GROUP INC|.
20041201|042797100|ARWR|335335|ARROWHEAD RESEARCH CORP|.
20041201|042892109|ARIOF|17159|ART INTERNATIONAL CORP|.
20041201|04289L107|ARTG|287927|ART TECHNOLOGY GROUP INC|.
20041201|043136100|ARTC|99388|ARTHROCARE CORP|.
20041201|04317R100|ABYDE|10000|ARTWORK & BEYOND INC|.
20041201|04362P207|ASCL|12089|ASCENTIAL SOFTWARE CORP NEW|.
20041201|04363Q204|ACD|58691|ASCONI CORPORATION NEW|.
20041201|045346103|APNB|70000|ASPENBIO INC|.
20041201|045519402|ASBFY|269791|ASSOCIATED BRITISH FD PLC ADR|.
