SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20041101|000375204|ABB|108100|ABB LTD ADS ( 1 REG SHS)|.
20041101|000886101|ADCT|29688|ADC TELECOMMUNICATIONS INC|.
20041101|000912105|ACG|22568|ACM INCOME FD|.
20041101|000937102|ABN|48846|ABN AMRO HOLD N.V. ADS(1 ORD)|.
20041101|000973107|ACTMQ|108505|ACT MANUFACTURING INC|.
20041101|001004100|ADMT|38657|ADM TRONICS UNLIMITED INC|.
20041101|00104Q107|AFCE|12250|AFC ENTERPRISES INC|.
20041101|001225101|AMGJ|790000|AG MEDIA GROUP INC|.
20041101|00167K401|ADL|28888|AMDL INC|.
20041101|001765106|AMR|832383|AMR CORP|.
20041101|001765866|AAR|361546|AMR CRP 7.875% (PINES) 7/13/39|.
20041101|001941103|ATYT|68050|ATI TECHNLOGIES INC.|.
20041101|001957505|T|14771|A T & T CORP (NEW)|.
20041101|001979103|ASCBF|10000|ASC INDUSTRIES LTD|.
20041101|00203R105|ATS|11745|APT SATELITTE HLDG ADS (8 COM)|.
20041101|00207R101|ATMI|69670|A T M I INC|.
20041101|002083103|ATSI|11734|ATS MEDICAL INC|.
20041101|00209H101|ATAHQ|225739|ATA HLDGS CORP|.
20041101|002184109|ATWO|27710|A 21 INC|.
20041101|002255107|AUO|26088|AU OPTRONICS CP ADS (10 COM)|.
20041101|002346104|AVII|104972|AVI BIOPHARMA INC|.
20041101|002457109|AXJ|830111|AXM PHARMA INC|.
20041101|00252W104|AAII|985388|AAIPHARMA INC|.
20041101|002532109|AAPO|113866|AAMPRO GROUP INC|.
20041101|00253U107|ASTM|952620|AASTROM BIOSCIENCES INC|.
20041101|002824100|ABT|91924|ABBOTT LABORATORIES|.
20041101|002919108|ABACQ|191975|ABACAN RESOURCE CORP NEW (F)|.
20041101|002920700|ANBPR|18981|ABBEY NATIONAL PLC (REP ONE SE|.
20041101|002920809|ANBPR|19809|ABBEY NATL PLC GLB DEP SHS REP|.
20041101|003009107|FAX|91403|ABERDEEN ASIA-PACIFIC INCOME F|.
20041101|003013109|FCO|22646|ABERDEEN GLOBAL INCOME FUND IN|.
20041101|003325107|ABRM|21992|ABERDENE MINES LTD|.
20041101|003654100|ABMD|31087|ABIOMED INC|.
20041101|00371F206|AAC|17900|ABLEAUCTIONS.COM INC|.
20041101|00372P203|ABNPR|11829|ABN AMRO CAP FDG TR V|.
20041101|00372Q201|ABNPR|110279|ABN AMRO CAP FDG TR VII GTD TR|.
20041101|00387N102|AHFI|29988|ABSOLUTE HEALTH & FITNESS INC|.
20041101|003924107|ABY|104186|ABITIBI-CONSOLIDATED INC|.
20041101|004325205|AKLMQ|963390|ACCLAIM ENTERTAINMENT INC|.
20041101|004329108|AIX|11100|ACCESS INTEGRATED TECHNOLOGIES|.
20041101|004337101|ANCX|10000|ACCESS NATIONAL CORP|.
20041101|00433F202|ACTY|16047|ACCESSITY CORP NEW|.
20041101|00437V104|ACDO|34357|ACCREDO HEALTH INC|.
20041101|00438W101|ACUP|923279|ACCUPOLL HLDG CORP|.
20041101|00440P201|ACEAF|60029|ACE AVIATION HOLDINGS INC CL A|.
20041101|004724100|AMIIQ|22977|ACME METALS INC|.
20041101|004933107|ATN|139050|ACTION PERFORMANCE COS INC|.
20041101|00504H202|ACSJ|15026834|ACS HOLDINGS INC NEW|.
20041101|00506R109|AVWI|347451|ACTIONVIEW INTERNATIONAL INC|.
20041101|006848105|ADELQ|84901|ADELPHIA COMMUNICATNS CRP CL-A|.
20041101|00686U104|KAR|147935|ADESA INC COM|.
20041101|00724F101|ADBE|16420|ADOBE SYS INC (DE)|.
20041101|00750J100|ADVB|10730|ADVANCED BIOTHERAPY INC|.
20041101|007518103|AVCD|34674|ADVANCED CMPTR TECHNIQUES CRP|.
20041101|00751Y106|AAP|66916|ADVANCE AUTO PARTS INC|.
20041101|00754V109|ADOT|22510027|ADVANCED OPTICS ELECTRNCS INC|.
20041101|007559107|AVCP|12414|ADVANTAGE CAPITAL DEVELOPMENT|.
20041101|00756F201|APPI|13553|ADVANCED PLANT PHARMACTCL|.
20041101|00757T101|ANSI|39374|ADVANCED NEUROMODULTN SYS INC|.
20041101|00757W104|AWSS|26920|ADVANCED WIRELESS SYSTEMS INC|.
20041101|007585102|AD|12600|ADVO INC|.
20041101|00759X100|AVDI|10369|ADVANCED TECHNOLOGY INDS INC|.
20041101|00760B105|AGIS|17907|AEGIS COMMUN GR INC-NEW|.
20041101|00763K102|ADZR|107750|ADZONE RESEARCH INC|.
20041101|00764N105|AVIG|19942|ADVANCED INTEGRATED MGMT SVCS|.
20041101|00764X103|ANX|39858|ADVENTRX PHARMACEUTICALS INC|.
20041101|00765G109|AOLS|16706|AEOLUS PHARMACEUTICALS INC|.
20041101|007903107|AMD|58425|ADVANCED MICRO DEVICES|.
20041101|007928104|ADVR|317825|ADVANCED VIRAL RESEARCH CORP|.
20041101|007942204|ADVNB|15501|ADVANTA CORP CL-B|.
20041101|007974108|ADVS|10900|ADVENT SOFTWARE INC|.
20041101|008041204|AOTL|21535|AEROTELESIS INC NEW|.
20041101|00808Y109|AEMD|60930|AETHLON MEDICAL INC|.
20041101|00817R103|ATRM|30000|AETRIUM INC|.
20041101|00826N507|ATCT|26406|AFFORDABLE TELECOMM & TECH COR|.
20041101|008292203|AFKDY|140908|AFRIKANDER LEASE LTD ADR|.
20041101|00845V100|AGRA|219003|AGERE SYSTEMS INC CL-A|.
20041101|00845V209|AGRB|13705|AGERE SYSTEMS INC. CL B|.
20041101|008474108|AEM|55428|AGNICO-EAGLE MINES LTD|.
20041101|008494106|ABTXQ|14500|AGRIBIOTECH INC|.
20041101|008543100|AGPT|22500|AGRIPOST INC|.
20041101|00855F102|AGNI|36615|AGRONIX INC|.
20041101|00873N103|AIFLY|11463|AIFUL CORP UNSPONS ADR (JAPAN)|.
20041101|008916108|AGU|38787|AGRIUM INC.|.
20041101|009367301|PCSA|17733|AIRGATE PCS INC|.
20041101|00941P106|ANCC|66706|AIRNET COMMUNICATIONS CORP|.
