SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20161101|B38564108|EURN|311|EURONAV NV ANTWERPEN (BELGIUM)|7.85
20161101|D1668R123|DDAIF|800|DAIMLER AG|71.37
20161101|D18190898|DB|18481|DEUTSCHE BANK AG NAMEN AKT (DE|14.39
20161101|G0084W101|ADNT|259|ADIENT PLC ORD SHS (IRL)|45.51
20161101|G0114P100|AMLZF|585217|AFRICAN MINERALS LIMITED ORDIN|.
20161101|G0129K104|AYR|95|AIRCASTLE LIMITED COM|20.55
20161101|G01767105|ALKS|966|ALKERMES PLC ORDINARY SHS (IRE|50.41
20161101|G0335L102|ANFI|2290|AMIRA NATURE FOODS LTD ORD SHS|7.84
20161101|G0408V102|AON|405|AON PLC ORD SHS CL A NEW (UK) |110.83
20161101|G0450A105|ACGL|433|ARCH CAPITAL GROUP LTD|77.97
20161101|G0457F107|ARCO|986|ARCOS DORADOS HOLDINGDS INC. C|6.15
20161101|G04897107|AAPC|145|ATLANTIC ALLIANCE PARTNERSHIP |7.43
20161101|G05011104|ARWA|157121|AROWANA INC SHS (CYM)|10.24
20161101|G05011112|ARWAW|27883|AROWANA INC WT EXP 04/29/2022 |0.19
20161101|G05011138|ARWAU|1400|AROWANA INC UNIT I SHS & 1 RT |10.60
20161101|G05384105|AHL|3764|ASPEN INSURANCE HOLDINGS LTD O|48.25
20161101|G05384139|AHLPRA|10|ASPEN INSURANCE HLDGS LTD PERF|25.27
20161101|G0585R106|AGO|13468|ASSURED GUARNATY LTD|29.89
20161101|G0750W104|AXON|99|AXOVANT SCIENCES LTD COM SHS|12.31
20161101|G0751N103|ABY|2504|ATLANTICA YIELD PLC SHS (GBR) |17.98
20161101|G0772R208|NTB|45|BANK OF NT BUTTERFIELD & SON|25.30
20161101|G10082140|EXXIQ|14579|ENERGY XXI LTD COM SHS|0.12
20161101|G1151C101|ACN|6915|ACCENTURE PLC CL-A ORDINARY SH|116.24
20161101|G1190F107|BCRH|744|BLUE CAP REINS HLDGS LTD COM S|17.70
20161101|G16234109|BBU|76|BROOKFIELD BUSINESS PARTNERS L|23.22
20161101|G16249107|BPY|40|BROOKFIELD PPTY PARTNERS L P U|22.18
20161101|G16252101|BIP|87|BROOKFIELD INFRASTRUCTURE PART|33.83
20161101|G16258108|BEP|21953|BROOKFIELD RENEWABLE PARTNERS |30.56
20161101|G1757E105|CALVF|17014|CALEDONIA MNG CORP PLC SHS (JE|1.59
20161101|G1991C105|CATM|2328|CARDTRONICS PLC|50.00
20161101|G2110R114|R114PS|1000|CHIPMOS TECHNOLOGIES BERMUDA L|19.10
20161101|G2118P102|CCRC|11500|CHINA CUSTOMER RELATIONS CTRS |13.42
20161101|G21612109|CLDC|100|CHINA LENDING CORP SHS (VGB)|7.15
20161101|G21612117|CLDCW|100|CHINA LENDING CORP WT EXP 03/3|0.20
20161101|G25839104|CCE|6310|COCA-COLA EUROPEAN PARTNERS PL|38.44
20161101|G27010100|DHRM|2|DEHAIER MEDICAL SYS LTD COM ST|1.53
20161101|G27823106|DLPH|8128|DELPHI AUTOMOTIVE PLC|65.07
20161101|G29183103|ETN|19983|EATON CORP PLC (IRL)|63.77
20161101|G3040R158|EDVMF|195|ENDEAVOUR MINING CORP SHS NEW |19.55
20161101|G3075P101|ESGR|100|ENSTAR GROUP LIMITED ORD SHS|168.60
20161101|G3105C104|ELEC|100|ELECTRUM SPL ACQUISITION CORP |9.88
20161101|G3157S106|ESV|4592|ENSCO INTERNATIONAL PLC,LONDON|7.82
20161101|G3164Q101|CJESQ|45560|C&J ENERGY SVCS LTD|1.00
