SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20170717|D1668R123|DDAIF|40380|DAIMLER AG|74.40
20170717|D18190898|DB|15936|DEUTSCHE BANK AG NAMEN AKT (DE|18.86
20170717|G0084W101|ADNT|15|ADIENT PLC ORD SHS (IRL)|68.85
20170717|G0441P120|ANDAR|500|ANDINA ACQUISITION CORP II RT |0.47
20170717|G0443N107|WAAS|107758|AQUAVENTURE HLDGS LTD SHS (VGB|15.25
20170717|G0457F107|ARCO|5128|ARCOS DORADOS HOLDINGDS INC. C|8.20
20170717|G04897107|AAPC|428|ATLANTIC ALLIANCE PARTNERSHIP |10.21
20170717|G06242104|TEAM|462|ATLASSIAN CORP PLC CLA (GBR)|35.65
20170717|G0684D107|ATH|318|ATHENE HLDG LTD CL A (BMU)|49.77
20170717|G0692U109|AXS|191|AXIS CAPITAL HOLDINGS LTD|63.90
20170717|G07021127|HELIQ|7290|CHC GROUP LTD SHS NEW (CYM)|0.34
20170717|G0726L117|AHPAW|7900|AVISTA HEALTHCARE PUBLIC ACQUI|0.45
20170717|G0750W104|AXON|2507|AXOVANT SCIENCES LTD COM SHS|24.28
20170717|G0751N103|ABY|5|ATLANTICA YIELD PLC SHS (GBR) |20.31
20170717|G0772R208|NTB|60|BANK OF NT BUTTERFIELD & SON|34.74
20170717|G1151C101|ACN|46612|ACCENTURE PLC CL-A ORDINARY SH|126.70
20170717|G14838109|MIME|7125|MIMECAST LTD ORD SHS (GBR)|27.22
20170717|G16234109|BBU|33|BROOKFIELD BUSINESS PARTNERS L|27.56
20170717|G16258108|BEP|26|BROOKFIELD RENEWABLE PARTNERS |32.95
20170717|G1757E113|CALVD|1034|CALEDONIA MNG CORP PLC SHS NEW|6.35
20170717|G1899E146|CUPUF|62|CARIBBEAN UTILITIES LTD CL-A|13.69
20170717|G1991C105|CATM|5|CARDTRONICS PLC|32.33
20170717|G21082105|CYD|8|CHINA YUCHAI INTL LTD|20.49
20170717|G21107100|CO|1019|CHINA CORD BLOOD CORP ORDINARY|10.03
20170717|G21174100|CNIT|3030|CHINA INFORMATION|0.92
