SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20131115|D1668R123|DDAIF|2896|DAIMLER AG|79.25
20131115|D18190898|DB|3422|DEUTSCHE BANK AG NAMEN AKT (DE|45.83
20131115|E8683R144|SANPRE|17|SANTANDER FIN PFD S.A. UNIPERS|26.71
20131115|G0083B108|ACT|1248|ACTAVIS PLC COM SHS (IRL)|163.43
20131115|G0129K104|AYR|56|AIRCASTLE LIMITED COM|18.98
20131115|G037AX101|AMBA|1183|AMBARELLA, INC ORD SHS|21.78
20131115|G0408V102|AON|2931|AON PLC ORD SHS CL A NEW (UK) |80.81
20131115|G0440W100|ANDA|2216|ANDINA ACQUISITION CORP ORD SH|10.16
20131115|G0440W126|ANDAW|200|ANDINA ACQUISITION CORP WTS EX|0.48
20131115|G0450A204|ARHPRC|959|ARCH CAPITAL GROUP LTD. 6.75% |24.16
20131115|G0457F107|ARCO|480|ARCOS DORADOS HOLDINGDS INC. C|11.70
20131115|G0535E106|APWC|1459|ASIA PACIFIC WIRE & CABLE CORP|3.50
20131115|G05384105|AHL|554|ASPEN INSURANCE HOLDINGS LTD O|40.18
20131115|G05384147|AHLPRB|7286|ASPEN INSURANCE HOLDINGS LIMIT|25.02
20131115|G05384154|AHLPRC|69|ASPEN INSURANCE HLDGS LTD FXD/|23.52
20131115|G0692U109|AXS|500|AXIS CAPITAL HOLDINGS LTD|49.56
20131115|G0692U307|AXSPRC|16|AXIS CAPITAL HOLDINGS LIMITED |24.27
20131115|G1082J118|BGSCW|100|BGS ACQUISITION CORP WT EXP 9/|0.03
20131115|G1151C101|ACN|62|ACCENTURE PLC CL-A ORDINARY SH|77.06
20131115|G16249107|BPY|3857|BROOKFIELD PPTY PARTNERS L P U|19.31
20131115|G16252101|BIP|4040|BROOKFIELD INFRASTRUCTURE PART|39.99
20131115|G16258108|BEP|12224|BROOKFIELD RENEWABLE ENERGY PA|27.48
20131115|G16962105|BG|9034|BUNGE LIMITED|82.17
20131115|G1899E146|CUPUF|4600|CARIBBEAN UTILITIES LTD CL-A|10.90
20131115|G20045202|CETV|8900|CENTRAL EUROPEAN MEDIA ENTRP-A|2.19
20131115|G21082105|CYD|20|CHINA YUCHAI INTL LTD|22.87
