SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20060801|000375204|ABB|15997|ABB LTD ADS ( 1 REG SHS)|.
20060801|00080V203|ABNPRF|27879|ABN AMRO HLDG N.V. CAP FDG TR|.
20060801|00087B101|BRR|17938|ACR GROUP INC|.
20060801|00087F102|ACLO|12500|ACL SEMICONDUCTORS INC|.
20060801|000886309|ADCT|19282|ADC TELECOMMUNICATIONS INC|.
20060801|000919100|AMF|26972|ACM MANAGED INCOME FD INC|.
20060801|000935106|ADIKF|11331|ADI TECHNOLOGIES INC (F)|.
20060801|000937102|ABN|43740|ABN AMRO HOLD N.V. ADS(1 ORD)|.
20060801|000955104|ACTT|28966|ACT TELECONFERENCING INC|.
20060801|000973107|ACTMQ|85212|ACT MANUFACTURING INC|.
20060801|00106X100|AFVS|63725|AFV SOLUTIONS, INC|.
20060801|001084102|AG|26451|AGCO CORP|.
20060801|00167K401|ADL|594962|AMDL INC|.
20060801|00169X203|AMGZO|34626|AMG Capital Trust 1 5.1% Tr Pf|.
20060801|001765106|AMR|31925|AMR CORP|.
20060801|001941103|ATYT|12554|ATI TECHNLOGIES INC.|.
20060801|001963107|ASVI|199265|A S V INC|.
20060801|00206R102|T|124656|AT&T INC. COM|.
20060801|002097103|ASHI|15000|ASAP SHOW INC COM STK|.
20060801|00209C102|AHN|32532|ATC HEALTHCARE INC CL A|.
20060801|00209H101|ATAHQ|10874821|ATA HLDGS CORP|.
20060801|002255107|AUO|357177|AU OPTRONICS CP ADS (10 COM)|.
20060801|002346104|AVII|196581|AVI BIOPHARMA INC|.
20060801|00241A205|AVPI|39365|AVP INC NEW|.
20060801|002457109|AXMP|11004|AXM PHARMA INC|.
20060801|00253U107|ASTM|93002|AASTROM BIOSCIENCES INC|.
20060801|002567105|ABAX|18317|ABAXIS INC|.
20060801|002896207|ANF|10420|ABERCROMBIE & FITCH CO CL-A|.
20060801|00350R106|ABBC|28176|ABINGTON COMMUNITY BANCORP INC|.
20060801|00371F206|AAC|30528|ABLEAUCTIONS.COM INC|.
